Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7826      0.38        1.25    0.050269     0.029     0.063    95.141    24.984       0b0    20190606T171502753312
  120      -4.7713      0.00        0.00    0.050137     0.025     0.063    95.163    24.984       0b0    20190606T171503713508
  110      -4.5063      0.00        0.00    0.047319     0.019     0.063    95.232    24.984       0b0    20190606T171504673286
  100      -4.0961      0.38        1.25    0.043000     0.000     0.000    95.259    24.984       0b0    20190606T171505634024
   90      -3.6863      0.00        0.00    0.038669     0.029     0.063    95.329    24.984       0b0    20190606T171506591122
   80      -3.2775      0.00        0.00    0.034313     0.000     0.000    95.519    24.984       0b0    20190606T171507550084
   70      -2.8675      0.00        0.00    0.030000     0.000     0.000    95.583    25.016       0b0    20190606T171508514138
   60      -2.4550      0.00        0.00    0.025625     0.000     0.000    95.805    24.984       0b0    20190606T171509480604
   50      -2.0437      0.00        0.00    0.021313     0.000     0.000    95.894    24.984       0b0    20190606T171510448356
   40      -1.6337      0.00        0.00    0.016944     0.019     0.063    96.422    24.952       0b0    20190606T171511420525
   30      -1.2225      0.00        0.00    0.012625     0.000     0.000    96.832    24.952       0b0    20190606T171512389555
   20      -0.8125      0.00        0.00    0.008313     0.000     0.000    97.744    24.952       0b0    20190606T171513354041
   10      -0.4025      0.00        0.00    0.004000     0.000     0.000   100.625    24.921       0b0    20190606T171514324882
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.952       0b0    20190606T171515285652
