Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7781      0.63        1.25    0.044125     0.000     0.000   108.286    24.857       0b0    20190523T160910480145
  120      -4.5163      0.00        0.00    0.041312     0.000     0.000   109.319    24.889       0b0    20190523T160911441838
  110      -4.1388      0.00        0.00    0.037300     0.025     0.063   110.958    24.857       0b0    20190523T160912402430
  100      -3.7625      0.00        0.00    0.033250     0.000     0.000   113.158    24.857       0b0    20190523T160913361057
   90      -3.3875      0.00        0.00    0.029250     0.000     0.000   115.812    24.857       0b0    20190523T160914323901
   80      -3.0108      0.61        1.25    0.025250     0.000     0.000   119.238    24.857       0b0    20190523T160915283015
   70      -2.6337      0.00        0.00    0.021250     0.000     0.000   123.941    24.857       0b0    20190523T160916240912
   60      -2.2550      0.00        0.00    0.017212     0.031     0.063   131.009    24.857       0b0    20190523T160917200255
   50      -1.8788      0.00        0.00    0.013188     0.000     0.000   142.464    24.857       0b0    20190523T160918159947
   40      -1.5025      0.00        0.00    0.009231     0.029     0.063   162.762    24.857       0b0    20190523T160919118506
   30      -1.1261      0.37        1.25    0.005206     0.029     0.062   216.303    24.857       0b0    20190523T160920078460
   20      -0.7488      0.00        0.00    0.001288     0.031     0.062   581.553    24.857       0b0    20190523T160921038667
   10      -0.3725      0.00        0.00    0.000000     0.000     0.000     1.000    24.857       0b0    20190523T160922010952
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.826       0b0    20190523T160922978441
