Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8050      0.00        0.00    0.067687     0.000     0.000    70.988    23.145    0b1111    20191206T123900298105
  120      -4.7938      0.00        0.00    0.067500     0.000     0.000    71.019    23.145    0b1111    20191206T123901250329
  110      -4.4637      0.00        0.00    0.062750     0.000     0.000    71.135    23.177    0b1111    20191206T123902212941
  100      -4.0562      0.00        0.00    0.056869     0.019     0.062    71.327    23.145    0b1111    20191206T123903169177
   90      -3.6500      0.00        0.00    0.050994     0.019     0.063    71.577    23.145    0b1111    20191206T123904124199
   80      -3.2437      0.00        0.00    0.045112     0.025     0.063    71.904    23.145    0b1111    20191206T123905080388
   70      -2.8374      0.37        1.25    0.039250     0.000     0.000    72.290    23.145    0b1111    20191206T123906038262
   60      -2.4288      0.00        0.00    0.033375     0.000     0.000    72.772    23.145    0b1111    20191206T123906995402
   50      -2.0238      0.00        0.00    0.027525     0.031     0.062    73.524    23.145    0b1111    20191206T123907951163
   40      -1.6187      0.00        0.00    0.021688     0.000     0.000    74.640    23.145    0b1111    20191206T123908906337
   30      -1.2138      0.00        0.00    0.015875     0.000     0.000    76.457    23.114    0b1111    20191206T123909863069
   20      -0.8078      0.50        1.25    0.010112     0.025     0.063    79.876    23.114    0b1111    20191206T123910817555
   10      -0.4037      0.00        0.00    0.004288     0.031     0.063    94.169    23.114    0b1111    20191206T123911776039
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.114    0b1111    20191206T123912735529
