Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7625      0.00        0.00    0.082812     0.000     0.000    57.509    29.360    0b1111    20190612T154118284220
  120      -4.5025      0.00        0.00    0.079000     0.000     0.000    56.994    29.360    0b1111    20190612T154119242734
  110      -4.1262      0.00        0.00    0.073525     0.031     0.063    56.120    29.360    0b1111    20190612T154120199594
  100      -3.7520      0.61        1.25    0.068063     0.000     0.000    55.126    29.360    0b1111    20190612T154121156581
   90      -3.3774      0.37        1.25    0.062569     0.019     0.063    53.979    29.391    0b1111    20190612T154122114395
   80      -3.0012      0.00        0.00    0.057125     0.000     0.000    52.538    29.423    0b1111    20190612T154123069151
   70      -2.6258      0.61        1.25    0.051675     0.025     0.063    50.813    29.391    0b1111    20190612T154124027839
   60      -2.2475      0.00        0.00    0.046187     0.000     0.000    48.660    29.391    0b1111    20190612T154124985850
   50      -1.8725      0.00        0.00    0.040744     0.019     0.063    45.958    29.391    0b1111    20190612T154125944887
   40      -1.4975      0.00        0.00    0.035313     0.000     0.000    42.407    29.423    0b1111    20190612T154126905088
   30      -1.1225      0.00        0.00    0.029856     0.029     0.063    37.597    29.391    0b1111    20190612T154127866856
   20      -0.7471      0.57        1.25    0.024438     0.000     0.000    30.573    29.423    0b1111    20190612T154128824683
   10      -0.3712      0.00        0.00    0.019000     0.000     0.000    19.539    29.423    0b1111    20190612T154129782932
    0      -0.0000      0.00        0.00    0.013563     0.000     0.000    -0.000    29.423    0b1111    20190612T154130744862
