Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7537      0.00        0.00    0.055750     0.000     0.000    85.269    23.304     0b111    20190422T103957497366
  120      -4.4725      0.00        0.00    0.051875     0.000     0.000    86.217    23.335     0b111    20190422T103958451708
  110      -4.0988      0.00        0.00    0.046750     0.000     0.000    87.674    23.335     0b111    20190422T103959406153
  100      -3.7263      0.00        0.00    0.041619     0.019     0.063    89.533    23.335     0b111    20190422T104000362764
   90      -3.3538      0.00        0.00    0.036500     0.000     0.000    91.884    23.335     0b111    20190422T104001318246
   80      -2.9800      0.00        0.00    0.031375     0.000     0.000    94.980    23.335     0b111    20190422T104002274371
   70      -2.6075      0.00        0.00    0.026250     0.000     0.000    99.333    23.335     0b111    20190422T104003230466
   60      -2.2325      0.00        0.00    0.021119     0.019     0.062   105.712    23.335     0b111    20190422T104004186825
   50      -1.8600      0.00        0.00    0.016000     0.000     0.000   116.250    23.367     0b111    20190422T104005140315
   40      -1.4881      0.62        1.25    0.010938     0.000     0.000   136.057    23.367     0b111    20190422T104006094670
   30      -1.1163      0.00        0.00    0.005812     0.000     0.000   192.043    23.335     0b111    20190422T104007060311
   20      -0.7438      0.00        0.00    0.000813     0.000     0.000   915.385    23.335     0b111    20190422T104008024669
   10      -0.3725      0.00        0.00    0.000000     0.000     0.000     1.000    23.335     0b111    20190422T104008987660
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.335     0b111    20190422T104009953390
