Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7829      0.57        1.25    0.068250     0.000     0.000    70.079    24.065     0b111    20190617T112319639659
  120      -4.5537      0.00        0.00    0.065125     0.000     0.000    69.923    24.096     0b111    20190617T112320603551
  110      -4.1726      0.37        1.25    0.060000     0.000     0.000    69.544    24.065     0b111    20190617T112321575225
  100      -3.7938      0.00        0.00    0.054844     0.031     0.062    69.174    24.065     0b111    20190617T112322539485
   90      -3.4150      0.00        0.00    0.049688     0.000     0.000    68.730    24.096     0b111    20190617T112323501691
   80      -3.0351      0.37        1.25    0.044562     0.000     0.000    68.109    24.096     0b111    20190617T112324464308
   70      -2.6561      0.37        1.25    0.039438     0.000     0.000    67.350    24.128     0b111    20190617T112325426009
   60      -2.2738      0.00        0.00    0.034250     0.000     0.000    66.387    24.096     0b111    20190617T112326387897
   50      -1.8944      0.62        1.25    0.029125     0.000     0.000    65.043    24.096     0b111    20190617T112327356529
   40      -1.5150      0.00        0.00    0.024000     0.000     0.000    63.125    24.096     0b111    20190617T112328327135
   30      -1.1359      0.57        1.25    0.018863     0.025     0.062    60.219    24.128     0b111    20190617T112329292018
   20      -0.7559      0.57        1.25    0.013750     0.000     0.000    54.973    24.096     0b111    20190617T112330263124
   10      -0.3766      0.57        1.25    0.008625     0.000     0.000    43.667    24.096     0b111    20190617T112331234818
    0      -0.0000      0.00        0.00    0.003494     0.019     0.063    -0.000    24.096     0b111    20190617T112332207210
