Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7687      0.00        0.00    0.071750     0.000     0.000    66.463    23.240     0b111    20190603T122227666965
  120      -4.6035      0.50        1.25    0.069438     0.000     0.000    66.297    23.240     0b111    20190603T122228626065
  110      -4.2175      0.00        0.00    0.064250     0.000     0.000    65.642    23.272     0b111    20190603T122229585934
  100      -3.8339      0.37        1.25    0.059063     0.000     0.000    64.912    23.272     0b111    20190603T122230544646
   90      -3.4513      0.00        0.00    0.053875     0.000     0.000    64.060    23.272     0b111    20190603T122231501483
   80      -3.0675      0.00        0.00    0.048688     0.000     0.000    63.004    23.272     0b111    20190603T122232456882
   70      -2.6837      0.00        0.00    0.043500     0.000     0.000    61.695    23.304     0b111    20190603T122233415239
   60      -2.2971      0.57        1.25    0.038294     0.029     0.063    59.987    23.272     0b111    20190603T122234374444
   50      -1.9125      0.00        0.00    0.033100     0.031     0.063    57.779    23.272     0b111    20190603T122235332463
   40      -1.5288      0.00        0.00    0.027912     0.031     0.062    54.769    23.304     0b111    20190603T122236289944
   30      -1.1445      0.61        1.25    0.022744     0.019     0.063    50.322    23.272     0b111    20190603T122237248673
   20      -0.7602      0.50        1.25    0.017575     0.025     0.062    43.257    23.272     0b111    20190603T122238207657
   10      -0.3763      0.00        0.00    0.012387     0.025     0.063    30.373    23.304     0b111    20190603T122239164518
    0      -0.0000      0.00        0.00    0.007237     0.025     0.062    -0.000    23.272     0b111    20190603T122240122125
