Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7864      0.38        1.25    0.062944     0.019     0.062    76.042    23.018    0b1111    20190626T111953856153
  120      -4.5438      0.00        0.00    0.059375     0.000     0.000    76.526    23.018    0b1111    20190626T111954821157
  110      -4.1639      0.37        1.25    0.053806     0.019     0.063    77.386    23.018    0b1111    20190626T111955785306
  100      -3.7862      0.00        0.00    0.048250     0.000     0.000    78.472    23.050    0b1111    20190626T111956748164
   90      -3.4085      0.50        1.25    0.042687     0.000     0.000    79.848    23.018    0b1111    20190626T111957716130
   80      -3.0300      0.00        0.00    0.037125     0.000     0.000    81.616    23.050    0b1111    20190626T111958681584
   70      -2.6513      0.00        0.00    0.031606     0.029     0.063    83.884    23.050    0b1111    20190626T111959644755
   60      -2.2700      0.00        0.00    0.026006     0.019     0.062    87.287    23.050    0b1111    20190626T112000610719
   50      -1.8920      0.61        1.25    0.020500     0.000     0.000    92.293    23.050    0b1111    20190626T112001578233
   40      -1.5137      0.00        0.00    0.014938     0.000     0.000   101.339    23.050    0b1111    20190626T112002548715
   30      -1.1350      0.00        0.00    0.009437     0.000     0.000   120.265    23.050    0b1111    20190626T112003518657
   20      -0.7561      0.37        1.25    0.003937     0.000     0.000   192.032    23.050    0b1111    20190626T112004487005
   10      -0.3775      0.00        0.00    0.000000     0.000     0.000     1.000    23.082    0b1111    20190626T112005454858
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.050    0b1111    20190626T112006417350
