Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7897      0.50        1.25    0.055125     0.000     0.000    86.889    23.970     0b111    20181011T120435426293
  120      -4.6425      0.00        0.00    0.053125     0.000     0.000    87.388    23.970     0b111    20181011T120436487888
  110      -4.2548      0.50        1.25    0.047869     0.019     0.063    88.884    23.970     0b111    20181011T120437549618
  100      -3.8671      0.57        1.25    0.042625     0.000     0.000    90.724    23.970     0b111    20181011T120438611496
   90      -3.4813      0.00        0.00    0.037375     0.000     0.000    93.144    23.970     0b111    20181011T120439671230
   80      -3.0950      0.00        0.00    0.032125     0.000     0.000    96.342    23.970     0b111    20181011T120440732818
   70      -2.7088      0.00        0.00    0.026875     0.000     0.000   100.791    23.970     0b111    20181011T120441792831
   60      -2.3190      0.50        1.25    0.021625     0.000     0.000   107.237    23.970     0b111    20181011T120442856311
   50      -1.9325      0.00        0.00    0.016375     0.000     0.000   118.015    23.970     0b111    20181011T120443906106
   40      -1.5463      0.00        0.00    0.011150     0.031     0.063   138.677    23.938     0b111    20181011T120444955635
   30      -1.1587      0.00        0.00    0.005937     0.000     0.000   195.158    23.970     0b111    20181011T120446006202
   20      -0.7725      0.00        0.00    0.000813     0.000     0.000   950.769    23.970     0b111    20181011T120447059413
   10      -0.3862      0.00        0.00    0.000000     0.000     0.000     1.000    23.970     0b111    20181011T120448110240
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.970     0b111    20181011T120449159891
