Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7550      0.00        0.00    0.064500     0.000     0.000    73.721    31.579     0b111    20190611T153832510162
  120      -4.5350      0.00        0.00    0.061500     0.000     0.000    73.740    31.579     0b111    20190611T153833467395
  110      -4.1550      0.00        0.00    0.056313     0.000     0.000    73.785    31.579     0b111    20190611T153834431392
  100      -3.7773      0.50        1.25    0.051187     0.000     0.000    73.792    31.611     0b111    20190611T153835397273
   90      -3.3988      0.00        0.00    0.046037     0.031     0.063    73.826    31.579     0b111    20190611T153836359322
   80      -3.0205      0.61        1.25    0.040875     0.000     0.000    73.896    31.579     0b111    20190611T153837317341
   70      -2.6415      0.50        1.25    0.035750     0.000     0.000    73.888    31.611     0b111    20190611T153838274829
   60      -2.2612      0.00        0.00    0.030562     0.000     0.000    73.988    31.579     0b111    20190611T153839234905
   50      -1.8825      0.00        0.00    0.025438     0.000     0.000    74.005    31.611     0b111    20190611T153840192424
   40      -1.5038      0.00        0.00    0.020313     0.000     0.000    74.031    31.579     0b111    20190611T153841151904
   30      -1.1263      0.00        0.00    0.015163     0.031     0.063    74.279    31.547     0b111    20190611T153842110157
   20      -0.7475      0.00        0.00    0.010063     0.000     0.000    74.286    31.611     0b111    20190611T153843069046
   10      -0.3690      0.50        1.25    0.004937     0.000     0.000    74.734    31.642     0b111    20190611T153844028824
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    31.611     0b111    20190611T153844986472
