Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8137      0.00        0.00    0.042731     0.029     0.062   112.652    24.667       0b0    20190410T162946274449
  120      -4.6600      0.00        0.00    0.041106     0.029     0.063   113.365    24.667       0b0    20190410T162947229552
  110      -4.2700      0.00        0.00    0.037062     0.000     0.000   115.211    24.667       0b0    20190410T162948184571
  100      -3.8813      0.00        0.00    0.033000     0.000     0.000   117.614    24.667       0b0    20190410T162949142809
   90      -3.4937      0.00        0.00    0.028937     0.000     0.000   120.734    24.667       0b0    20190410T162950099253
   80      -3.1050      0.00        0.00    0.024875     0.000     0.000   124.824    24.635       0b0    20190410T162951056655
   70      -2.7162      0.00        0.00    0.020838     0.031     0.062   130.354    24.635       0b0    20190410T162952013387
   60      -2.3260      0.50        1.25    0.016775     0.031     0.063   138.659    24.635       0b0    20190410T162952968958
   50      -1.9375      0.00        0.00    0.012750     0.000     0.000   151.961    24.635       0b0    20190410T162953925448
   40      -1.5488      0.00        0.00    0.008688     0.000     0.000   178.273    24.667       0b0    20190410T162954880962
   30      -1.1603      0.50        1.25    0.004687     0.000     0.000   247.520    24.667       0b0    20190410T162955838584
   20      -0.7725      0.00        0.00    0.000737     0.025     0.063  1047.458    24.635       0b0    20190410T162956793165
   10      -0.3838      0.00        0.00    0.000000     0.000     0.000     1.000    24.635       0b0    20190410T162957750671
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.635       0b0    20190410T162958706158
