Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7888      0.00        0.00    0.060250     0.000     0.000    79.481    24.096       0b0    20190521T105150127726
  120      -4.7175      0.00        0.00    0.059487     0.025     0.063    79.302    24.065       0b0    20190521T105151084573
  110      -4.3225      0.00        0.00    0.055369     0.019     0.062    78.068    24.033       0b0    20190521T105152044284
  100      -3.9287      0.00        0.00    0.051244     0.019     0.063    76.668    24.065       0b0    20190521T105153004058
   90      -3.5362      0.00        0.00    0.047106     0.029     0.063    75.070    24.096       0b0    20190521T105153964993
   80      -3.1425      0.00        0.00    0.043000     0.000     0.000    73.081    24.065       0b0    20190521T105154922243
   70      -2.7488      0.00        0.00    0.038875     0.000     0.000    70.707    24.096       0b0    20190521T105155880702
   60      -2.3525      0.00        0.00    0.034744     0.019     0.063    67.710    24.065       0b0    20190521T105156838367
   50      -1.9600      0.00        0.00    0.030625     0.000     0.000    64.000    24.065       0b0    20190521T105157798058
   40      -1.5671      0.57        1.25    0.026500     0.000     0.000    59.137    24.033       0b0    20190521T105158759582
   30      -1.1745      0.61        1.25    0.022437     0.000     0.000    52.345    24.033       0b0    20190521T105159720222
   20      -0.7812      0.00        0.00    0.018375     0.000     0.000    42.517    24.033       0b0    20190521T105200685043
   10      -0.3887      0.00        0.00    0.014250     0.000     0.000    27.281    24.033       0b0    20190521T105201650523
    0      -0.0000      0.00        0.00    0.010125     0.000     0.000    -0.000    24.033       0b0    20190521T105202615137
