Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.23561     4.34667     25.30120      28.50349     31.54724    0b1111111111111111    20190523T153612273898
 2.23561     4.34500     25.36462      28.50349     31.54724    0b1111111111111111    20190523T153612700130
 2.23556     4.34500     25.33291      28.50349     31.54724    0b1111111111111111    20190523T153613124881
 2.23561     4.34667     25.36462      28.47178     31.54724    0b1111111111111111    20190523T153613547619
 2.23566     4.34667     25.36462      28.50349     31.54724    0b1111111111111111    20190523T153613968913
 2.23566     4.34667     25.39632      28.50349     31.57895    0b1111111111111111    20190523T153614388935
 2.23570     4.34417     25.42803      28.50349     31.57895    0b1111111111111111    20190523T153614808453
 2.23570     4.34417     25.45973      28.50349     31.57895    0b1111111111111111    20190523T153615227541
 2.23570     4.34333     26.34750      28.50349     31.57895    0b1111111111111111    20190523T153615647522
 2.23580     4.34583     27.58402      28.50349     31.57895    0b1111111111111111    20190523T153616067256
 2.23594     4.34667     29.01078      28.50349     31.57895    0b1111111111111111    20190523T153616487924
 2.23627     4.34833     30.59607      28.50349     31.61065    0b1111111111111111    20190523T153616913049
 2.23636     4.34750     32.30818      28.50349     31.61065    0b1111111111111111    20190523T153617335370
 2.23659     4.34667     33.92517      28.50349     31.64236    0b1111111111111111    20190523T153617754811
 2.23678     4.34917     35.28852      28.53519     31.64236    0b1111111111111111    20190523T153618174120
 2.23697     4.34833     36.65187      28.50349     31.67406    0b1111111111111111    20190523T153618593141
 2.23706     4.34917     38.20545      28.50349     31.67406    0b1111111111111111    20190523T153619012845
 2.23739     4.35000     39.37857      28.50349     31.67406    0b1111111111111111    20190523T153619432078
 2.23744     4.35167     40.74192      28.53519     31.70577    0b1111111111111111    20190523T153619851676
 2.23772     4.35000     42.07356      28.53519     31.67406    0b1111111111111111    20190523T153620271823
 2.23772     4.35250     43.24667      28.50349     31.67406    0b1111111111111111    20190523T153620691553
 2.23791     4.35250     44.35637      28.53519     31.70577    0b1111111111111111    20190523T153621111849
 2.23809     4.35250     45.37096      28.53519     31.73748    0b1111111111111111    20190523T153621531924
 2.23819     4.35167     46.44895      28.50349     31.73748    0b1111111111111111    20190523T153621952426
 2.23833     4.34917     47.30501      28.53519     31.73748    0b1111111111111111    20190523T153622371946
 2.23847     4.35500     48.31959      28.53519     31.70577    0b1111111111111111    20190523T153622791424
 2.23880     4.35417     49.33418      28.53519     31.73748    0b1111111111111111    20190523T153623211057
 2.23894     4.35083     50.15853      28.53519     31.73748    0b1111111111111111    20190523T153623631301
 2.23898     4.35333     51.04629      28.56690     31.76918    0b1111111111111111    20190523T153624051774
 2.23903     4.35583     51.68041      28.53519     31.73748    0b1111111111111111    20190523T153624471913
 2.23903     4.35333     52.34623      28.50349     31.76918    0b1111111111111111    20190523T153624892653
 2.23917     4.35417     52.98034      28.53519     31.76918    0b1111111111111111    20190523T153625313276
 2.23917     4.35333     53.64616      28.56690     31.76918    0b1111111111111111    20190523T153625733852
 2.23917     4.35417     54.34369      28.56690     31.76918    0b1111111111111111    20190523T153626153091
 2.23931     4.35583     54.91439      28.53519     31.76918    0b1111111111111111    20190523T153626572079
 2.23931     4.35417     55.48510      28.56690     31.73748    0b1111111111111111    20190523T153626992643
 2.23941     4.35583     56.02410      28.56690     31.76918    0b1111111111111111    20190523T153627413962
 2.23941     4.35333     56.56309      28.56690     31.76918    0b1111111111111111    20190523T153627834961
 2.23945     4.35583     57.07039      28.53519     31.80089    0b1111111111111111    20190523T153628255567
 2.23959     4.35583     57.54597      28.56690     31.76918    0b1111111111111111    20190523T153628677768
 2.23964     4.35750     57.98985      28.56690     31.80089    0b1111111111111111    20190523T153629103670
 2.23964     4.35500     58.52885      28.56690     31.76918    0b1111111111111111    20190523T153629528244
 2.23973     4.35417     58.97273      28.53519     31.80089    0b1111111111111111    20190523T153629954720
 2.23978     4.35667     59.41661      28.56690     31.76918    0b1111111111111111    20190523T153630379939
 2.23987     4.35667     59.89220      28.56690     31.83259    0b1111111111111111    20190523T153630801719
 2.23997     4.35333     60.30438      28.56690     31.80089    0b1111111111111111    20190523T153631225831
 2.24011     4.35583     60.77996      28.56690     31.80089    0b1111111111111111    20190523T153631645654
 2.24020     4.35583     61.22384      28.56690     31.83259    0b1111111111111111    20190523T153632065012
 2.24025     4.35583     61.63602      28.56690     31.80089    0b1111111111111111    20190523T153632485011
 2.24025     4.35833     62.07990      28.56690     31.80089    0b1111111111111111    20190523T153632904128
 2.24044     4.35833     62.49207      28.56690     31.83259    0b1111111111111111    20190523T153633325156
 2.24044     4.35750     62.84084      28.53519     31.83259    0b1111111111111111    20190523T153633744717
 2.24048     4.35833     63.22131      28.56690     31.83259    0b1111111111111111    20190523T153634163232
 2.24058     4.35833     63.50666      28.56690     31.83259    0b1111111111111111    20190523T153634581204
 2.24067     4.36000     63.88713      28.56690     31.83259    0b1111111111111111    20190523T153635001065
 2.24072     4.35833     64.26760      28.56690     31.80089    0b1111111111111111    20190523T153635418791
 0.13312    -0.06667     64.64807      28.59860     31.83259    0b1111111111111111    20190523T153635838583
 0.00000    -0.07167     64.93342      28.59860     31.83259    0b1111111111111111    20190523T153636259337
