Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7825      0.00        0.00    0.066081     0.029     0.063    72.373    24.604     0b111    20190530T143254552660
  120      -4.7563      0.00        0.00    0.065687     0.000     0.000    72.407    24.604     0b111    20190530T143255513125
  110      -4.3612      0.00        0.00    0.060313     0.000     0.000    72.311    24.604     0b111    20190530T143256472692
  100      -3.9650      0.00        0.00    0.054875     0.000     0.000    72.255    24.604     0b111    20190530T143257432738
   90      -3.5700      0.00        0.00    0.049438     0.000     0.000    72.212    24.635     0b111    20190530T143258390675
   80      -3.1737      0.00        0.00    0.044012     0.025     0.063    72.110    24.635     0b111    20190530T143259351054
   70      -2.7775      0.00        0.00    0.038625     0.000     0.000    71.909    24.604     0b111    20190530T143300310275
   60      -2.3788      0.00        0.00    0.033187     0.000     0.000    71.676    24.604     0b111    20190530T143301270033
   50      -1.9825      0.00        0.00    0.027756     0.019     0.062    71.425    24.604     0b111    20190530T143302233566
   40      -1.5850      0.00        0.00    0.022375     0.000     0.000    70.838    24.572     0b111    20190530T143303196293
   30      -1.1888      0.00        0.00    0.016944     0.019     0.063    70.159    24.572     0b111    20190530T143304158591
   20      -0.7919      0.62        1.25    0.011606     0.029     0.063    68.228    24.604     0b111    20190530T143305122583
   10      -0.3950      0.00        0.00    0.006187     0.000     0.000    63.838    24.572     0b111    20190530T143306083455
    0      -0.0000      0.00        0.00    0.000813     0.000     0.000    -0.000    24.540     0b111    20190530T143307043553
