Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7968      0.61        1.25    0.047400     0.031     0.063   101.197    29.233       0b0    20190610T105210567634
  120      -4.4950      0.00        0.00    0.044250     0.000     0.000   101.582    29.233       0b0    20190610T105211526162
  110      -4.1197      0.50        1.25    0.040375     0.000     0.000   102.037    29.233       0b0    20190610T105212485558
  100      -3.7451      0.37        1.25    0.036500     0.000     0.000   102.606    29.233       0b0    20190610T105213444770
   90      -3.3712      0.00        0.00    0.032638     0.025     0.063   103.294    29.233       0b0    20190610T105214404511
   80      -2.9970      0.61        1.25    0.028769     0.029     0.062   104.176    29.233       0b0    20190610T105215363765
   70      -2.6225      0.00        0.00    0.024925     0.025     0.063   105.216    29.233       0b0    20190610T105216324132
   60      -2.2450      0.00        0.00    0.021019     0.029     0.063   106.809    29.201       0b0    20190610T105217283991
   50      -1.8700      0.00        0.00    0.017150     0.031     0.063   109.038    29.201       0b0    20190610T105218243849
   40      -1.4951      0.37        1.25    0.013294     0.029     0.062   112.468    29.201       0b0    20190610T105219201230
   30      -1.1211      0.37        1.25    0.009437     0.000     0.000   118.795    29.201       0b0    20190610T105220162338
   20      -0.7451      0.37        1.25    0.005606     0.029     0.063   132.910    29.201       0b0    20190610T105221120270
   10      -0.3712      0.00        0.00    0.001750     0.000     0.000   212.143    29.201       0b0    20190610T105222080326
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    29.233       0b0    20190610T105223039285
