Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.24297     4.37417     26.03044      28.21814     30.72289    0b1111111111111111    20190618T133041970075
 2.24302     4.37500     26.03044      28.21814     30.72289    0b1111111111111111    20190618T133042392071
 2.24297     4.37500     26.03044      28.21814     30.72289    0b1111111111111111    20190618T133042813412
 2.24302     4.37583     25.99873      28.21814     30.72289    0b1111111111111111    20190618T133043234901
 2.24297     4.37417     25.99873      28.21814     30.75460    0b1111111111111111    20190618T133043657465
 2.24297     4.37500     25.99873      28.21814     30.75460    0b1111111111111111    20190618T133044082428
 2.24302     4.37417     25.99873      28.24984     30.78630    0b1111111111111111    20190618T133044505834
 2.24302     4.37583     25.96703      28.21814     30.75460    0b1111111111111111    20190618T133044927711
 2.24297     4.37667     25.96703      28.21814     30.78630    0b1111111111111111    20190618T133045352676
 2.24302     4.37583     25.96703      28.24984     30.78630    0b1111111111111111    20190618T133045774262
 2.24297     4.37333     25.96703      28.21814     30.78630    0b1111111111111111    20190618T133046198799
 2.24306     4.37333     25.99873      28.24984     30.78630    0b1111111111111111    20190618T133046624173
 2.24311     4.37417     26.22067      28.24984     30.78630    0b1111111111111111    20190618T133047047472
 2.24372     4.37500     27.86937      28.24984     30.78630    0b1111111111111111    20190618T133047473740
 2.24423     4.37583     30.69119      28.24984     30.81801    0b1111111111111111    20190618T133047899772
 2.24480     4.37750     32.62524      28.24984     30.78630    0b1111111111111111    20190618T133048324477
 2.24541     4.37833     33.98859      28.24984     30.81801    0b1111111111111111    20190618T133048747857
 2.24592     4.37750     35.00317      28.28155     30.81801    0b1111111111111111    20190618T133049172218
 2.24648     4.38000     37.34940      28.24984     30.81801    0b1111111111111111    20190618T133049591589
 2.24700     4.38167     39.79074      28.24984     30.84971    0b1111111111111111    20190618T133050015530
 2.24747     4.38083     41.56627      28.24984     30.84971    0b1111111111111111    20190618T133050438451
 2.24784     4.38417     43.53202      28.24984     30.84971    0b1111111111111111    20190618T133050861570
 2.24831     4.38250     44.92708      28.24984     30.84971    0b1111111111111111    20190618T133051284149
 2.24850     4.38333     46.73431      28.28155     30.88142    0b1111111111111111    20190618T133051705133
 2.24906     4.38750     47.52695      28.28155     30.84971    0b1111111111111111    20190618T133052126931
 2.24939     4.38500     49.04883      28.28155     30.88142    0b1111111111111111    20190618T133052548045
 2.24967     4.38667     49.74635      28.24984     30.88142    0b1111111111111111    20190618T133052971867
 2.24995     4.38500     50.79264      28.28155     30.88142    0b1111111111111111    20190618T133053394613
 2.25028     4.38667     51.68041      28.28155     30.88142    0b1111111111111111    20190618T133053813750
 2.25056     4.38750     52.63158      28.28155     30.88142    0b1111111111111111    20190618T133054236798
 2.25080     4.38917     53.45593      28.28155     30.91313    0b1111111111111111    20190618T133054659755
 2.25122     4.38917     54.24857      28.28155     30.91313    0b1111111111111111    20190618T133055083241
 2.25155     4.38833     54.81928      28.28155     30.88142    0b1111111111111111    20190618T133055506156
 2.25183     4.39083     55.38998      28.31325     30.88142    0b1111111111111111    20190618T133055929511
 2.25206     4.39167     55.73874      28.28155     30.91313    0b1111111111111111    20190618T133056353596
 2.25230     4.38917     56.27774      28.31325     30.91313    0b1111111111111111    20190618T133056778264
 2.25267     4.39083     56.37286      28.28155     30.94483    0b1111111111111111    20190618T133057203184
 2.25277     4.39083     56.72162      28.28155     30.94483    0b1111111111111111    20190618T133057626238
 2.25291     4.39333     57.51427      28.28155     30.91313    0b1111111111111111    20190618T133058045936
 2.25323     4.39250     58.14838      28.31325     30.94483    0b1111111111111111    20190618T133058469576
 2.25342     4.39417     59.09956      28.28155     30.91313    0b1111111111111111    20190618T133058891819
 2.25380     4.39417     59.57514      28.31325     30.91313    0b1111111111111111    20190618T133059313183
 2.25398     4.39583     59.76538      28.31325     30.91313    0b1111111111111111    20190618T133059736020
 2.25427     4.39583     60.27267      28.31325     30.94483    0b1111111111111111    20190618T133100159264
 2.25445     4.39500     60.68484      28.31325     30.94483    0b1111111111111111    20190618T133100582113
 2.25473     4.39583     61.06531      28.31325     30.91313    0b1111111111111111    20190618T133101006063
 2.25478     4.39583     61.50919      28.31325     30.94483    0b1111111111111111    20190618T133101428274
 0.78408     1.15917     61.79455      28.31325     30.94483    0b1111111111111111    20190618T133101852138
 0.00000    -0.05583     62.20672      28.34496     30.97654    0b1111111111111111    20190618T133102272715
