Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7912      0.00        0.00    0.056750     0.000     0.000    84.427    24.096     0b111    20190524T185842503256
  120      -4.7800      0.00        0.00    0.056600     0.031     0.063    84.452    24.096     0b111    20190524T185843464312
  110      -4.4550      0.00        0.00    0.052137     0.025     0.063    85.447    24.096     0b111    20190524T185844424032
  100      -4.0475      0.00        0.00    0.046625     0.000     0.000    86.810    24.096     0b111    20190524T185845383075
   90      -3.6425      0.00        0.00    0.041069     0.019     0.063    88.693    24.096     0b111    20190524T185846343914
   80      -3.2362      0.00        0.00    0.035563     0.000     0.000    91.002    24.096     0b111    20190524T185847305305
   70      -2.8300      0.00        0.00    0.030062     0.000     0.000    94.137    24.096     0b111    20190524T185848269664
   60      -2.4213      0.00        0.00    0.024544     0.029     0.063    98.650    24.096     0b111    20190524T185849230882
   50      -2.0164      0.38        1.25    0.019063     0.000     0.000   105.777    24.096     0b111    20190524T185850190483
   40      -1.6121      0.57        1.25    0.013563     0.000     0.000   118.866    24.128     0b111    20190524T185851149722
   30      -1.2075      0.00        0.00    0.008106     0.029     0.063   148.959    24.128     0b111    20190524T185852107373
   20      -0.8025      0.00        0.00    0.002687     0.000     0.000   298.605    24.128     0b111    20190524T185853066691
   10      -0.3988      0.00        0.00    0.000000     0.000     0.000     1.000    24.096     0b111    20190524T185854027039
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.096     0b111    20190524T185854986148
