Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.23537     4.34750     25.01585      29.23272     28.40837    0b1111111111111111    20190605T132225298671
 2.23552     4.34750     25.01585      29.23272     28.40837    0b1111111111111111    20190605T132225718256
 2.23556     4.34833     25.04756      29.23272     24.35003    0b1111111111111111    20190605T132226137876
 2.23561     4.34750     25.07926      29.23272     28.40837    0b1111111111111111    20190605T132226557259
 2.23566     4.34833     25.07926      29.23272     28.40837    0b1111111111111111    20190605T132226978136
 2.23580     4.34750     27.26696      29.26443     28.44008    0b1111111111111111    20190605T132227397484
 2.23627     4.34750     29.67660      29.26443     28.44008    0b1111111111111111    20190605T132227816645
 2.23673     4.35083     31.70577      29.23272     28.47178    0b1111111111111111    20190605T132228234711
 2.23734     4.35167     32.87888      29.26443     28.47178    0b1111111111111111    20190605T132228654926
 2.23800     4.35167     34.11541      29.26443     28.50349    0b1111111111111111    20190605T132229074621
 2.23828     4.35250     35.22511      29.26443     28.53519    0b1111111111111111    20190605T132229495372
 2.23875     4.35167     36.33481      29.26443     28.50349    0b1111111111111111    20190605T132229915925
 2.23917     4.35417     37.28599      29.29613     28.50349    0b1111111111111111    20190605T132230334329
 2.23950     4.35583     38.30057      29.26443     28.53519    0b1111111111111111    20190605T132230758606
 2.23983     4.35417     39.22004      29.29613     28.53519    0b1111111111111111    20190605T132231182556
 2.24025     4.35417     40.07609      29.29613     28.56690    0b1111111111111111    20190605T132231606668
 2.24044     4.35750     40.90044      29.29613     28.56690    0b1111111111111111    20190605T132232027458
 2.24067     4.35750     41.56627      29.32784     28.56690    0b1111111111111111    20190605T132232446911
 2.24091     4.35833     42.39062      29.32784     28.56690    0b1111111111111111    20190605T132232867483
 2.24119     4.35833     42.99302      29.32784     28.56690    0b1111111111111111    20190605T132233287691
 2.24142     4.36083     43.78567      29.32784     28.56690    0b1111111111111111    20190605T132233707560
 2.24161     4.36083     44.57831      29.32784     28.59860    0b1111111111111111    20190605T132234127401
 2.24175     4.36083     45.46607      29.32784     28.59860    0b1111111111111111    20190605T132234546171
 2.24184     4.36083     46.22701      29.29613     28.59860    0b1111111111111111    20190605T132234966894
 2.24217     4.36167     46.89283      29.32784     28.59860    0b1111111111111111    20190605T132235386613
 2.24213     4.36250     47.52695      29.32784     28.59860    0b1111111111111111    20190605T132235806734
 2.24241     4.35917     48.12936      29.32784     28.59860    0b1111111111111111    20190605T132236225230
 2.24255     4.36333     48.66836      29.29613     28.63031    0b1111111111111111    20190605T132236644734
 2.24264     4.36417     48.92200      29.32784     28.63031    0b1111111111111111    20190605T132237066009
 2.24302     4.36333     49.23906      29.32784     28.59860    0b1111111111111111    20190605T132237487094
 2.24302     4.36167     49.61953      29.32784     28.63031    0b1111111111111111    20190605T132237907487
 2.24311     4.36583     50.03171      29.32784     28.63031    0b1111111111111111    20190605T132238327068
 2.24325     4.36417     50.34876      29.35954     28.63031    0b1111111111111111    20190605T132238751352
 2.24339     4.36583     50.82435      29.32784     28.63031    0b1111111111111111    20190605T132239174777
 2.24353     4.36583     51.20482      29.35954     28.63031    0b1111111111111111    20190605T132239594782
 2.24377     4.36750     51.58529      29.32784     28.63031    0b1111111111111111    20190605T132240015840
 2.24377     4.36583     52.06088      29.35954     28.63031    0b1111111111111111    20190605T132240436788
 2.24377     4.36500     52.63158      29.35954     28.63031    0b1111111111111111    20190605T132240856122
 2.24395     4.36750     53.13887      29.35954     28.63031    0b1111111111111111    20190605T132241276538
 2.24409     4.36750     53.55105      29.35954     28.66202    0b1111111111111111    20190605T132241698269
 2.24423     4.36750     53.93152      29.32784     28.66202    0b1111111111111111    20190605T132242118676
 2.24433     4.36750     54.28028      29.35954     28.63031    0b1111111111111111    20190605T132242539422
 2.24433     4.36667     54.59734      29.39125     28.66202    0b1111111111111111    20190605T132242958724
 2.24447     4.36583     54.88269      29.35954     28.66202    0b1111111111111111    20190605T132243378754
 2.24452     4.36833     55.19975      29.35954     28.66202    0b1111111111111111    20190605T132243798148
 2.24461     4.36833     55.51680      29.39125     28.66202    0b1111111111111111    20190605T132244218141
 2.24466     4.36750     55.92898      29.35954     28.66202    0b1111111111111111    20190605T132244637613
 2.24475     4.36833     56.27774      29.35954     28.66202    0b1111111111111111    20190605T132245062571
 2.24480     4.36750     56.56309      29.35954     28.66202    0b1111111111111111    20190605T132245481261
 2.24480     4.36750     56.97527      29.35954     28.69372    0b1111111111111111    20190605T132245901255
 2.24484     4.36833     57.32403      29.39125     28.69372    0b1111111111111111    20190605T132246320161
 2.24503     4.36917     57.67280      29.35954     28.66202    0b1111111111111111    20190605T132246739976
 2.24512     4.36917     57.98985      29.35954     28.66202    0b1111111111111111    20190605T132247160104
 2.24503     4.37000     58.30691      29.35954     28.69372    0b1111111111111111    20190605T132247578298
 2.24522     4.36833     58.56056      29.35954     28.66202    0b1111111111111111    20190605T132247999208
 2.24522     4.36667     58.71909      29.35954     28.66202    0b1111111111111111    20190605T132248420823
 2.24527     4.36917     58.90932      29.39125     28.66202    0b1111111111111111    20190605T132248842810
 2.24536     4.36833     59.13126      29.39125     28.66202    0b1111111111111111    20190605T132249263063
 2.24550     4.36750     59.35320      29.35954     28.66202    0b1111111111111111    20190605T132249681601
 2.24555     4.36833     59.35320      29.39125     28.69372    0b1111111111111111    20190605T132250101140
 2.24559     4.37000     59.41661      29.39125     28.69372    0b1111111111111111    20190605T132250521175
 2.24569     4.37000     59.44832      29.39125     28.69372    0b1111111111111111    20190605T132250942281
 2.24573     4.37000     59.51173      29.39125     28.69372    0b1111111111111111    20190605T132251361999
 2.24569     4.36833     59.54344      29.39125     28.72543    0b1111111111111111    20190605T132251779867
 2.24583     4.37167     59.63855      29.39125     28.75713    0b1111111111111111    20190605T132252198831
 2.24583     4.37333     59.76538      29.39125     28.69372    0b1111111111111111    20190605T132252618108
 2.24592     4.37167     60.24096      29.39125     28.69372    0b1111111111111111    20190605T132253038877
 2.24602     4.37000     60.97020      29.39125     28.72543    0b1111111111111111    20190605T132253463646
 2.24597     4.36917     61.50919      29.39125     28.72543    0b1111111111111111    20190605T132253885859
 2.24606     4.37000     61.92137      29.39125     28.69372    0b1111111111111111    20190605T132254310385
 2.24611     4.37083     62.33354      29.42295     28.69372    0b1111111111111111    20190605T132254735131
 2.24616     4.37083     62.68231      29.39125     28.69372    0b1111111111111111    20190605T132255161617
 2.24616     4.37083     62.96766      29.39125     28.72543    0b1111111111111111    20190605T132255586587
 2.24620     4.37167     63.12619      29.42295     28.69372    0b1111111111111111    20190605T132256008290
 2.24625     4.37333     63.44325      29.39125     28.72543    0b1111111111111111    20190605T132256428298
 2.24625     4.37083     63.69689      29.39125     28.72543    0b1111111111111111    20190605T132256850038
 2.24620     4.37167     63.91883      29.39125     28.69372    0b1111111111111111    20190605T132257271026
 2.24634     4.37000     63.98224      29.39125     28.72543    0b1111111111111111    20190605T132257691593
 2.24644     4.37250     64.20419      29.42295     28.72543    0b1111111111111111    20190605T132258114339
 2.24653     4.37250     64.33101      29.39125     28.72543    0b1111111111111111    20190605T132258533887
 2.24653     4.37083     64.29930      29.42295     28.72543    0b1111111111111111    20190605T132258952613
 2.24662     4.37250     64.33101      29.39125     28.72543    0b1111111111111111    20190605T132259372158
 2.24662     4.37250     64.55295      29.39125     28.72543    0b1111111111111111    20190605T132259792094
 0.70322     1.07000     64.99683      29.42295     28.72543    0b1111111111111111    20190605T132300211737
 0.00000    -0.06500     65.28218      29.42295     28.72543    0b1111111111111111    20190605T132300631118
