Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.25844     4.41083     23.93786      29.54978     30.65948    0b1111111111111111    20191206T140241404379
 2.25853     4.41333     23.93786      29.58148     30.65948    0b1111111111111111    20191206T140241823919
 2.25839     4.41083     23.96956      29.58148     30.69119    0b1111111111111111    20191206T140242246462
 2.25853     4.41333     23.96956      29.54978     30.69119    0b1111111111111111    20191206T140242672218
 2.25844     4.41333     23.96956      29.58148     30.69119    0b1111111111111111    20191206T140243096086
 2.25853     4.41250     23.96956      29.61319     30.69119    0b1111111111111111    20191206T140243519925
 2.25844     4.41083     23.96956      29.61319     30.69119    0b1111111111111111    20191206T140243942165
 2.25862     4.41417     23.96956      29.61319     30.69119    0b1111111111111111    20191206T140244364419
 2.25886     4.41167     25.11097      29.58148     30.69119    0b1111111111111111    20191206T140244787039
 2.25933     4.41417     26.91820      29.61319     30.69119    0b1111111111111111    20191206T140245210523
 2.25980     4.41417     28.66202      29.58148     30.72289    0b1111111111111111    20191206T140245633292
 2.26036     4.41417     30.88142      29.58148     30.75460    0b1111111111111111    20191206T140246052222
 2.26092     4.41417     32.91059      29.61319     30.72289    0b1111111111111111    20191206T140246475406
 2.26116     4.41750     34.81294      29.61319     30.72289    0b1111111111111111    20191206T140246898353
 2.26181     4.41667     36.68358      29.64490     30.75460    0b1111111111111111    20191206T140247318729
 2.26219     4.41833     38.45910      29.58148     30.72289    0b1111111111111111    20191206T140247740338
 2.26261     4.42000     40.48827      29.64490     30.75460    0b1111111111111111    20191206T140248161986
 2.26298     4.42083     42.39062      29.64490     30.75460    0b1111111111111111    20191206T140248584834
 2.26341     4.41833     44.07102      29.61319     30.78630    0b1111111111111111    20191206T140249008204
 2.26383     4.42167     45.62460      29.61319     30.75460    0b1111111111111111    20191206T140249428311
 2.26406     4.42167     46.89283      29.61319     30.78630    0b1111111111111111    20191206T140249852979
 2.26463     4.42167     48.16107      29.64490     30.78630    0b1111111111111111    20191206T140250275277
 2.26477     4.42333     49.46100      29.61319     30.78630    0b1111111111111111    20191206T140250696465
 2.26505     4.42250     50.76094      29.64490     30.78630    0b1111111111111111    20191206T140251121456
 2.26533     4.42333     51.77552      29.64490     30.78630    0b1111111111111111    20191206T140251545402
 2.26552     4.42500     52.75840      29.64490     30.78630    0b1111111111111111    20191206T140251967805
 2.26594     4.42500     53.61446      29.61319     30.81801    0b1111111111111111    20191206T140252391520
 2.26613     4.42583     54.53393      29.61319     30.81801    0b1111111111111111    20191206T140252813131
 2.26631     4.42750     55.29486      29.64490     30.81801    0b1111111111111111    20191206T140253236899
 2.26664     4.42583     56.08751      29.61319     30.81801    0b1111111111111111    20191206T140253660670
 2.26692     4.42750     56.81674      29.61319     30.81801    0b1111111111111111    20191206T140254084893
 2.26702     4.42833     57.54597      29.64490     30.81801    0b1111111111111111    20191206T140254505281
 2.26734     4.42667     58.24350      29.64490     30.81801    0b1111111111111111    20191206T140254925478
 2.26739     4.42917     58.87762      29.61319     30.81801    0b1111111111111111    20191206T140255346516
 2.26763     4.43000     59.54344      29.61319     30.84971    0b1111111111111111    20191206T140255769219
 2.26772     4.43000     60.14585      29.64490     30.84971    0b1111111111111111    20191206T140256191741
 2.26795     4.43000     60.77996      29.61319     30.84971    0b1111111111111111    20191206T140256612756
 2.26814     4.43000     61.44578      29.61319     30.81801    0b1111111111111111    20191206T140257033489
 2.26833     4.42917     61.98478      29.61319     30.84971    0b1111111111111111    20191206T140257456592
 2.26842     4.42917     62.74572      29.64490     30.84971    0b1111111111111111    20191206T140257880227
 2.26856     4.43167     63.12619      29.64490     30.84971    0b1111111111111111    20191206T140258303928
 2.26880     4.43083     63.60178      29.64490     30.84971    0b1111111111111111    20191206T140258727347
 2.26884     4.43167     64.14077      29.64490     30.84971    0b1111111111111111    20191206T140259146420
 2.26903     4.43250     64.48954      29.64490     30.84971    0b1111111111111111    20191206T140259570449
 2.26922     4.43250     64.96512      29.64490     30.84971    0b1111111111111111    20191206T140259993691
 2.26931     4.43167     65.28218      29.61319     30.88142    0b1111111111111111    20191206T140300415393
 2.26950     4.43500     65.59924      29.64490     30.84971    0b1111111111111111    20191206T140300839802
 2.26959     4.37000     66.04312      29.64490     30.84971    0b1111111111111111    20191206T140301259619
 0.00000    -0.04667     66.42359      29.64490     30.88142    0b1111111111111111    20191206T140301681685
