Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7412      0.00        0.00    0.075438     0.000     0.000    62.850    24.572    0b1001    20190522T150900048908
  120      -4.5388      0.00        0.00    0.071938     0.000     0.000    63.093    24.572    0b1001    20190522T150901016593
  110      -4.1587      0.00        0.00    0.065438     0.000     0.000    63.553    24.572    0b1001    20190522T150901976141
  100      -3.7800      0.00        0.00    0.059000     0.000     0.000    64.068    24.604    0b1001    20190522T150902932156
   90      -3.4013      0.00        0.00    0.052562     0.000     0.000    64.709    24.572    0b1001    20190522T150903892172
   80      -3.0225      0.00        0.00    0.046144     0.029     0.063    65.502    24.572    0b1001    20190522T150904850786
   70      -2.6425      0.00        0.00    0.039744     0.019     0.063    66.488    24.604    0b1001    20190522T150905807863
   60      -2.2612      0.00        0.00    0.033294     0.029     0.063    67.918    24.604    0b1001    20190522T150906763375
   50      -1.8825      0.00        0.00    0.026875     0.000     0.000    70.047    24.604    0b1001    20190522T150907720740
   40      -1.5038      0.00        0.00    0.020500     0.000     0.000    73.354    24.604    0b1001    20190522T150908677185
   30      -1.1250      0.00        0.00    0.014125     0.000     0.000    79.646    24.604    0b1001    20190522T150909634457
   20      -0.7465      0.50        1.25    0.007781     0.031     0.063    95.936    24.604    0b1001    20190522T150910590539
   10      -0.3686      0.38        1.25    0.001431     0.019     0.063   257.555    24.604    0b1001    20190522T150911547447
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.635    0b1001    20190522T150912503374
