Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.24808     4.38750     22.98668      32.37159     31.73748    0b1111111111111111    20190416T113759826653
 2.24808     4.38667     23.01839      32.37159     31.73748    0b1111111111111111    20190416T113800246477
 2.24808     4.38667     23.01839      32.33989     31.73748    0b1111111111111111    20190416T113800664184
 2.24808     4.38667     23.01839      32.33989     31.73748    0b1111111111111111    20190416T113801084186
 2.24827     4.38750     24.69880      32.40330     31.73748    0b1111111111111111    20190416T113801502715
 2.24836     4.38833     26.06214      32.40330     31.76918    0b1111111111111111    20190416T113801922708
 2.24845     4.38833     27.58402      32.40330     31.76918    0b1111111111111111    20190416T113802340975
 2.24864     4.38750     28.94737      32.37159     31.76918    0b1111111111111111    20190416T113802758901
 2.24892     4.39000     30.31072      32.33989     31.76918    0b1111111111111111    20190416T113803178415
 2.24930     4.39167     31.89601      32.40330     31.76918    0b1111111111111111    20190416T113803597917
 2.24948     4.38833     33.48129      32.37159     31.76918    0b1111111111111111    20190416T113804017950
 2.24962     4.38833     34.78123      32.43500     31.80089    0b1111111111111111    20190416T113804437406
 2.24991     4.38917     36.27140      32.43500     31.76918    0b1111111111111111    20190416T113804855879
 2.25009     4.39000     37.79328      32.40330     31.80089    0b1111111111111111    20190416T113805274883
 2.25014     4.39083     39.12492      32.40330     31.76918    0b1111111111111111    20190416T113805693555
 2.25019     4.39167     40.01268      32.37159     31.76918    0b1111111111111111    20190416T113806111864
 2.25038     4.39000     41.02727      32.43500     31.80089    0b1111111111111111    20190416T113806530370
 2.25061     4.39250     42.10526      32.40330     31.76918    0b1111111111111111    20190416T113806948115
 2.25084     4.39500     43.18326      32.40330     31.80089    0b1111111111111111    20190416T113807367744
 2.25089     4.39417     44.22955      32.43500     31.80089    0b1111111111111111    20190416T113807788142
 2.25117     4.39500     45.11731      32.40330     31.76918    0b1111111111111111    20190416T113808206472
 2.25127     4.39333     45.94166      32.43500     31.76918    0b1111111111111111    20190416T113808625707
 2.25131     4.39417     46.76601      32.40330     31.80089    0b1111111111111111    20190416T113809044187
 2.25136     4.39583     47.59036      32.37159     31.80089    0b1111111111111111    20190416T113809462194
 2.25141     4.39583     48.38301      32.40330     31.80089    0b1111111111111111    20190416T113809880183
 2.25164     4.39583     49.23906      28.40837     31.80089    0b1111111111111111    20190416T113810297972
 2.25173     4.39333     49.96829      32.40330     31.80089    0b1111111111111111    20190416T113810718915
 2.25188     4.39500     50.91947      32.40330     31.80089    0b1111111111111111    20190416T113811136959
 2.25202     4.39917     51.49017      32.43500     31.80089    0b1111111111111111    20190416T113811555664
 2.25202     4.39667     52.12429      32.43500     31.83259    0b1111111111111111    20190416T113811973283
 2.25225     4.39500     52.82181      32.40330     31.80089    0b1111111111111111    20190416T113812391150
 2.25239     4.39750     53.42422      32.43500     31.80089    0b1111111111111111    20190416T113812810642
 2.25248     4.39750     54.15346      32.46671     31.80089    0b1111111111111111    20190416T113813230018
 2.25263     4.39833     55.13633      32.43500     31.83259    0b1111111111111111    20190416T113813648746
 2.25272     4.40000     55.64363      32.40330     31.83259    0b1111111111111111    20190416T113814066151
 2.25281     4.40000     56.18263      32.43500     31.83259    0b1111111111111111    20190416T113814484431
 2.25295     4.39917     56.65821      32.40330     31.83259    0b1111111111111111    20190416T113814901975
 2.25305     4.40000     57.00698      32.43500     31.83259    0b1111111111111111    20190416T113815320640
 2.25309     4.40000     57.32403      32.40330     31.83259    0b1111111111111111    20190416T113815739846
