Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7650      0.00        0.00    0.062800     0.025     0.063    75.876    24.509    0b1111    20190619T132956449909
  120      -4.6725      0.00        0.00    0.061375     0.000     0.000    76.130    24.509    0b1111    20190619T132957412619
  110      -4.2825      0.00        0.00    0.055563     0.000     0.000    77.075    24.509    0b1111    20190619T132958377154
  100      -3.8927      0.50        1.25    0.049750     0.000     0.000    78.246    24.540    0b1111    20190619T132959340376
   90      -3.5040      0.50        1.25    0.043938     0.000     0.000    79.750    24.509    0b1111    20190619T133000303138
   80      -3.1150      0.00        0.00    0.038125     0.000     0.000    81.705    24.509    0b1111    20190619T133001269358
   70      -2.7251      0.37        1.25    0.032356     0.029     0.063    84.223    24.509    0b1111    20190619T133002232992
   60      -2.3338      0.00        0.00    0.026500     0.000     0.000    88.066    24.445    0b1111    20190619T133003203829
   50      -1.9438      0.00        0.00    0.020750     0.000     0.000    93.675    24.477    0b1111    20190619T133004169084
   40      -1.5547      0.50        1.25    0.014938     0.000     0.000   104.084    24.477    0b1111    20190619T133005133915
   30      -1.1650      0.00        0.00    0.009187     0.000     0.000   126.803    24.477    0b1111    20190619T133006099988
   20      -0.7750      0.00        0.00    0.003444     0.019     0.063   225.045    24.445    0b1111    20190619T133007065392
   10      -0.3850      0.00        0.00    0.000000     0.000     0.000     1.000    24.477    0b1111    20190619T133008031716
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.445    0b1111    20190619T133008997732
