Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7938      0.00        0.00    0.045062     0.000     0.000   106.380    26.474       0b0    20181008T150953660659
  120      -4.5688      0.00        0.00    0.042687     0.000     0.000   107.028    26.474       0b0    20181008T150954711040
  110      -4.1875      0.00        0.00    0.038687     0.000     0.000   108.239    26.474       0b0    20181008T150955763536
  100      -3.8062      0.00        0.00    0.034706     0.029     0.063   109.670    26.474       0b0    20181008T150956812724
   90      -3.4263      0.00        0.00    0.030750     0.000     0.000   111.423    26.474       0b0    20181008T150957862241
   80      -3.0450      0.00        0.00    0.026781     0.031     0.062   113.699    26.474       0b0    20181008T150958911816
   70      -2.6647      0.50        1.25    0.022813     0.000     0.000   116.811    26.506       0b0    20181008T150959961456
   60      -2.2812      0.00        0.00    0.018863     0.025     0.062   120.941    26.506       0b0    20181008T151001014322
   50      -1.9003      0.50        1.25    0.014875     0.000     0.000   127.748    26.443       0b0    20181008T151002066367
   40      -1.5200      0.00        0.00    0.010938     0.000     0.000   138.971    26.474       0b0    20181008T151003117919
   30      -1.1394      0.63        1.25    0.007000     0.000     0.000   162.768    26.474       0b0    20181008T151004170372
   20      -0.7588      0.00        0.00    0.003125     0.000     0.000   242.800    26.474       0b0    20181008T151005221095
   10      -0.3775      0.00        0.00    0.000000     0.000     0.000     1.000    26.474       0b0    20181008T151006271553
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    26.474       0b0    20181008T151007331729
