Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7837      0.00        0.00    0.040813     0.000     0.000   117.213    24.065       0b0    20190422T121634931203
  120      -4.6338      0.00        0.00    0.039238     0.025     0.063   118.095    24.065       0b0    20190422T121635886053
  110      -4.2475      0.00        0.00    0.035150     0.031     0.062   120.839    24.096       0b0    20190422T121636841417
  100      -3.8619      0.63        1.25    0.031062     0.000     0.000   124.326    24.065       0b0    20190422T121637795898
   90      -3.4769      0.62        1.25    0.027000     0.000     0.000   128.773    24.065       0b0    20190422T121638751276
   80      -3.0912      0.00        0.00    0.022937     0.000     0.000   134.768    24.096       0b0    20190422T121639705625
   70      -2.7050      0.00        0.00    0.018875     0.000     0.000   143.311    24.065       0b0    20190422T121640660891
   60      -2.3175      0.00        0.00    0.014813     0.000     0.000   156.456    24.096       0b0    20190422T121641617604
   50      -1.9312      0.00        0.00    0.010750     0.000     0.000   179.651    24.065       0b0    20190422T121642573199
   40      -1.5463      0.00        0.00    0.006750     0.000     0.000   229.074    24.096       0b0    20190422T121643527309
   30      -1.1600      0.00        0.00    0.002694     0.019     0.063   430.626    24.096       0b0    20190422T121644484182
   20      -0.7737      0.00        0.00    0.000000     0.000     0.000     1.000    24.096       0b0    20190422T121645440566
   10      -0.3878      0.50        1.25    0.000000     0.000     0.000     1.000    24.096       0b0    20190422T121646393668
    0      -0.0025      0.00        0.00    0.000000     0.000     0.000     1.000    24.065       0b0    20190422T121647348287
