Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7725      0.00        0.00    0.045312     0.000     0.000   105.324    31.262       0b0    20190611T134836041772
  120      -4.6763      0.00        0.00    0.044312     0.000     0.000   105.529    31.294       0b0    20190611T134837002877
  110      -4.2850      0.00        0.00    0.040187     0.000     0.000   106.625    31.325       0b0    20190611T134837963758
  100      -3.8950      0.00        0.00    0.036081     0.029     0.063   107.951    31.294       0b0    20190611T134838924102
   90      -3.5061      0.38        1.25    0.032000     0.000     0.000   109.566    31.294       0b0    20190611T134839882692
   80      -3.1163      0.00        0.00    0.027906     0.031     0.062   111.669    31.294       0b0    20190611T134840841572
   70      -2.7262      0.00        0.00    0.023813     0.000     0.000   114.488    31.262       0b0    20190611T134841803432
   60      -2.3344      0.62        1.25    0.019700     0.025     0.063   118.496    31.262       0b0    20190611T134842763542
   50      -1.9450      0.00        0.00    0.015625     0.000     0.000   124.480    31.262       0b0    20190611T134843724910
   40      -1.5550      0.00        0.00    0.011563     0.000     0.000   134.486    31.230       0b0    20190611T134844679426
   30      -1.1663      0.00        0.00    0.007500     0.000     0.000   155.500    31.262       0b0    20190611T134845648660
   20      -0.7769      0.62        1.25    0.003444     0.019     0.063   225.590    31.262       0b0    20190611T134846617228
   10      -0.3875      0.00        0.00    0.000000     0.000     0.000     1.000    31.230       0b0    20190611T134847577097
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    31.262       0b0    20190611T134848535707
