Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7625      0.00        0.00    0.074562     0.000     0.000    63.873    24.540    0b1001    20190523T155934942177
  120      -4.5160      0.50        1.25    0.070312     0.000     0.000    64.228    24.540    0b1001    20190523T155935899900
  110      -4.1388      0.00        0.00    0.063875     0.000     0.000    64.795    24.572    0b1001    20190523T155936855583
  100      -3.7625      0.00        0.00    0.057437     0.000     0.000    65.506    24.540    0b1001    20190523T155937811879
   90      -3.3871      0.57        1.25    0.051050     0.025     0.062    66.349    24.540    0b1001    20190523T155938772003
   80      -3.0101      0.37        1.25    0.044625     0.000     0.000    67.454    24.540    0b1001    20190523T155939730858
   70      -2.6337      0.00        0.00    0.038194     0.019     0.063    68.958    24.540    0b1001    20190523T155940688182
   60      -2.2550      0.00        0.00    0.031750     0.000     0.000    71.024    24.572    0b1001    20190523T155941645529
   50      -1.8788      0.00        0.00    0.025375     0.000     0.000    74.039    24.572    0b1001    20190523T155942602680
   40      -1.5025      0.00        0.00    0.018937     0.000     0.000    79.340    24.604    0b1001    20190523T155943563413
   30      -1.1263      0.00        0.00    0.012550     0.025     0.063    89.741    24.572    0b1001    20190523T155944523531
   20      -0.7488      0.00        0.00    0.006187     0.000     0.000   121.010    24.572    0b1001    20190523T155945482013
   10      -0.3725      0.00        0.00    0.000000     0.000     0.000     1.000    24.572    0b1001    20190523T155946441837
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.540    0b1001    20190523T155947402211
