Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7863      0.00        0.00    0.041544     0.029     0.063   115.210    30.691       0b0    20190909T160325737046
  120      -4.5826      0.37        1.25    0.039375     0.000     0.000   116.384    30.628       0b0    20190909T160326702634
  110      -4.2000      0.00        0.00    0.035313     0.000     0.000   118.938    30.659       0b0    20190909T160327667885
  100      -3.8188      0.00        0.00    0.031313     0.000     0.000   121.956    30.628       0b0    20190909T160328632613
   90      -3.4365      0.50        1.25    0.027250     0.000     0.000   126.110    30.628       0b0    20190909T160329597114
   80      -3.0550      0.00        0.00    0.023250     0.000     0.000   131.398    30.628       0b0    20190909T160330565254
   70      -2.6725      0.00        0.00    0.019194     0.019     0.062   139.238    30.628       0b0    20190909T160331537595
   60      -2.2875      0.00        0.00    0.015181     0.019     0.063   150.679    30.659       0b0    20190909T160332506171
   50      -1.9062      0.00        0.00    0.011131     0.019     0.063   171.252    30.628       0b0    20190909T160333470906
   40      -1.5240      0.50        1.25    0.007125     0.000     0.000   213.895    30.628       0b0    20190909T160334435510
   30      -1.1425      0.00        0.00    0.003125     0.000     0.000   365.600    30.659       0b0    20190909T160335398878
   20      -0.7600      0.00        0.00    0.000000     0.000     0.000     1.000    30.596       0b0    20190909T160336362984
   10      -0.3780      0.61        1.25    0.000000     0.000     0.000     1.000    30.596       0b0    20190909T160337323231
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    30.628       0b0    20190909T160338287343
