Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7584      0.57        1.25    0.080562     0.000     0.000    59.064    24.635    0b1001    20181005T155021564175
  120      -4.5225      0.00        0.00    0.076500     0.000     0.000    59.118    24.635    0b1001    20181005T155022615272
  110      -4.1450      0.00        0.00    0.070119     0.019     0.063    59.114    24.604    0b1001    20181005T155023667274
  100      -3.7686      0.38        1.25    0.063687     0.000     0.000    59.174    24.635    0b1001    20181005T155024718743
   90      -3.3913      0.00        0.00    0.057313     0.000     0.000    59.171    24.604    0b1001    20181005T155025770346
   80      -3.0150      0.00        0.00    0.050938     0.000     0.000    59.190    24.635    0b1001    20181005T155026823079
   70      -2.6375      0.00        0.00    0.044506     0.019     0.063    59.261    24.667    0b1001    20181005T155027873042
   60      -2.2587      0.00        0.00    0.038113     0.025     0.063    59.265    24.635    0b1001    20181005T155028923419
   50      -1.8813      0.00        0.00    0.031744     0.019     0.063    59.264    24.635    0b1001    20181005T155029974802
   40      -1.5051      0.37        1.25    0.025369     0.019     0.063    59.330    24.635    0b1001    20181005T155031025894
   30      -1.1300      0.00        0.00    0.019000     0.000     0.000    59.474    24.604    0b1001    20181005T155032076349
   20      -0.7512      0.00        0.00    0.012637     0.025     0.063    59.446    24.604    0b1001    20181005T155033129086
   10      -0.3763      0.00        0.00    0.006306     0.019     0.063    59.663    24.604    0b1001    20181005T155034183307
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.572    0b1001    20181005T155035235638
