Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7644      0.62        1.25    0.045944     0.019     0.062   103.700    24.413       0b0    20181011T124659187741
  120      -4.4325      0.00        0.00    0.042438     0.000     0.000   104.448    24.413       0b0    20181011T124700243101
  110      -4.0623      0.50        1.25    0.038550     0.025     0.063   105.376    24.413       0b0    20181011T124701294225
  100      -3.6933      0.61        1.25    0.034638     0.025     0.062   106.626    24.413       0b0    20181011T124702345906
   90      -3.3240      0.50        1.25    0.030769     0.029     0.063   108.032    24.382       0b0    20181011T124703397789
   80      -2.9550      0.00        0.00    0.026900     0.031     0.063   109.851    24.382       0b0    20181011T124704451288
   70      -2.5854      0.57        1.25    0.023025     0.031     0.063   112.286    24.382       0b0    20181011T124705502137
   60      -2.2138      0.00        0.00    0.019125     0.000     0.000   115.752    24.413       0b0    20181011T124706552061
   50      -1.8450      0.00        0.00    0.015275     0.031     0.063   120.786    24.382       0b0    20181011T124707603597
   40      -1.4750      0.00        0.00    0.011438     0.000     0.000   128.962    24.382       0b0    20181011T124708656331
   30      -1.1062      0.00        0.00    0.007562     0.000     0.000   146.281    24.382       0b0    20181011T124709708543
   20      -0.7362      0.00        0.00    0.003769     0.029     0.063   195.357    24.382       0b0    20181011T124710769797
   10      -0.3675      0.00        0.00    0.000000     0.000     0.000     1.000    24.382       0b0    20181011T124711823804
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.382       0b0    20181011T124712876388
