Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7663      0.00        0.00    0.079438     0.000     0.000    60.000    26.221    0b1001    20190605T153435531076
  120      -4.6646      0.57        1.25    0.077644     0.029     0.062    60.077    26.221    0b1001    20190605T153436490077
  110      -4.2750      0.00        0.00    0.071000     0.000     0.000    60.211    26.221    0b1001    20190605T153437444089
  100      -3.8854      0.57        1.25    0.064375     0.000     0.000    60.355    26.221    0b1001    20190605T153438415532
   90      -3.4975      0.00        0.00    0.057750     0.000     0.000    60.563    26.221    0b1001    20190605T153439383311
   80      -3.1088      0.00        0.00    0.051125     0.000     0.000    60.807    26.252    0b1001    20190605T153440354668
   70      -2.7192      0.61        1.25    0.044487     0.025     0.062    61.124    26.221    0b1001    20190605T153441322001
   60      -2.3286      0.37        1.25    0.037813     0.000     0.000    61.583    26.221    0b1001    20190605T153442281735
   50      -1.9399      0.37        1.25    0.031187     0.000     0.000    62.200    26.252    0b1001    20190605T153443238967
   40      -1.5512      0.00        0.00    0.024544     0.029     0.063    63.203    26.252    0b1001    20190605T153444195680
   30      -1.1625      0.00        0.00    0.017900     0.031     0.063    64.944    26.252    0b1001    20190605T153445153057
   20      -0.7737      0.00        0.00    0.011313     0.000     0.000    68.398    26.252    0b1001    20190605T153446111680
   10      -0.3854      0.57        1.25    0.004681     0.019     0.063    82.323    26.221    0b1001    20190605T153447071419
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    26.252    0b1001    20190605T153448029345
