Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7563      0.00        0.00    0.072812     0.000     0.000    65.322    24.445    0b1001    20190603T132918148195
  120      -4.5300      0.00        0.00    0.068931     0.019     0.063    65.718    24.445    0b1001    20190603T132919110007
  110      -4.1512      0.00        0.00    0.062437     0.000     0.000    66.486    24.445    0b1001    20190603T132920066917
  100      -3.7741      0.57        1.25    0.056031     0.031     0.062    67.358    24.477    0b1001    20190603T132921023384
   90      -3.3975      0.00        0.00    0.049625     0.000     0.000    68.463    24.477    0b1001    20190603T132921982578
   80      -3.0200      0.00        0.00    0.043187     0.000     0.000    69.928    24.477    0b1001    20190603T132922942306
   70      -2.6425      0.00        0.00    0.036813     0.000     0.000    71.783    24.445    0b1001    20190603T132923900579
   60      -2.2625      0.00        0.00    0.030375     0.000     0.000    74.486    24.477    0b1001    20190603T132924860323
   50      -1.8854      0.57        1.25    0.023994     0.019     0.063    78.578    24.477    0b1001    20190603T132925819887
   40      -1.5087      0.00        0.00    0.017606     0.029     0.062    85.694    24.477    0b1001    20190603T132926780037
   30      -1.1312      0.00        0.00    0.011194     0.019     0.063   101.061    24.477    0b1001    20190603T132927739029
   20      -0.7538      0.00        0.00    0.004875     0.000     0.000   154.615    24.477    0b1001    20190603T132928697353
   10      -0.3763      0.00        0.00    0.000000     0.000     0.000     1.000    24.477    0b1001    20190603T132929657701
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.477    0b1001    20190603T132930616354
