Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7786      0.38        1.25    0.066769     0.029     0.062    71.570    24.255     0b111    20190626T144416899352
  120      -4.5537      0.00        0.00    0.063687     0.000     0.000    71.501    24.255     0b111    20190626T144417866062
  110      -4.1736      0.37        1.25    0.058494     0.019     0.063    71.352    24.255     0b111    20190626T144418831599
  100      -3.7938      0.00        0.00    0.053250     0.000     0.000    71.244    24.255     0b111    20190626T144419794636
   90      -3.4138      0.00        0.00    0.048069     0.019     0.063    71.018    24.255     0b111    20190626T144420763343
   80      -3.0338      0.00        0.00    0.042875     0.000     0.000    70.758    24.255     0b111    20190626T144421729187
   70      -2.6537      0.00        0.00    0.037744     0.019     0.063    70.310    24.287     0b111    20190626T144422695282
   60      -2.2721      0.57        1.25    0.032506     0.019     0.063    69.898    24.255     0b111    20190626T144423660756
   50      -1.8925      0.00        0.00    0.027375     0.000     0.000    69.132    24.255     0b111    20190626T144424626409
   40      -1.5137      0.00        0.00    0.022188     0.000     0.000    68.225    24.287     0b111    20190626T144425592120
   30      -1.1350      0.00        0.00    0.017063     0.000     0.000    66.520    24.287     0b111    20190626T144426556341
   20      -0.7550      0.00        0.00    0.011938     0.000     0.000    63.246    24.255     0b111    20190626T144427521209
   10      -0.3763      0.00        0.00    0.006813     0.000     0.000    55.229    24.255     0b111    20190626T144428486938
    0      -0.0000      0.00        0.00    0.001688     0.000     0.000    -0.000    24.287     0b111    20190626T144429443544
