Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7875      0.00        0.00    0.065625     0.000     0.000    72.952    23.874     0b111    20181005T194804906701
  120      -4.5788      0.00        0.00    0.062750     0.000     0.000    72.968    23.874     0b111    20181005T194805967893
  110      -4.1963      0.00        0.00    0.057494     0.019     0.063    72.986    23.874     0b111    20181005T194807030729
  100      -3.8150      0.00        0.00    0.052219     0.031     0.063    73.058    23.843     0b111    20181005T194808090429
   90      -3.4337      0.00        0.00    0.046963     0.031     0.063    73.117    23.843     0b111    20181005T194809153033
   80      -3.0519      0.63        1.25    0.041731     0.029     0.062    73.132    23.874     0b111    20181005T194810214551
   70      -2.6700      0.00        0.00    0.036500     0.000     0.000    73.151    23.874     0b111    20181005T194811276711
   60      -2.2862      0.00        0.00    0.031225     0.031     0.063    73.219    23.874     0b111    20181005T194812337483
   50      -1.9038      0.00        0.00    0.026000     0.000     0.000    73.221    23.874     0b111    20181005T194813392097
   40      -1.5225      0.00        0.00    0.020750     0.000     0.000    73.373    23.906     0b111    20181005T194814442705
   30      -1.1410      0.50        1.25    0.015550     0.025     0.063    73.376    23.906     0b111    20181005T194815494884
   20      -0.7588      0.00        0.00    0.010375     0.000     0.000    73.133    23.906     0b111    20181005T194816545522
   10      -0.3775      0.00        0.00    0.005181     0.019     0.063    72.859    23.874     0b111    20181005T194817609641
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.874     0b111    20181005T194818670751
