Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7863      0.00        0.00    0.072438     0.000     0.000    66.074    24.001    0b1111    20190521T112238483595
  120      -4.7510      0.50        1.25    0.071875     0.000     0.000    66.101    24.001    0b1111    20190521T112239441056
  110      -4.3550      0.00        0.00    0.066125     0.000     0.000    65.860    24.033    0b1111    20190521T112240402556
  100      -3.9588      0.00        0.00    0.060356     0.029     0.062    65.590    24.033    0b1111    20190521T112241369815
   90      -3.5625      0.00        0.00    0.054562     0.000     0.000    65.292    24.065    0b1111    20190521T112242328269
   80      -3.1663      0.00        0.00    0.048794     0.029     0.063    64.890    24.033    0b1111    20190521T112243287253
   70      -2.7700      0.00        0.00    0.043000     0.000     0.000    64.419    24.065    0b1111    20190521T112244247113
   60      -2.3712      0.00        0.00    0.037231     0.029     0.063    63.690    24.065    0b1111    20190521T112245206600
   50      -1.9762      0.00        0.00    0.031494     0.019     0.063    62.751    24.065    0b1111    20190521T112246165617
   40      -1.5813      0.00        0.00    0.025750     0.000     0.000    61.408    24.065    0b1111    20190521T112247122392
   30      -1.1862      0.00        0.00    0.020000     0.000     0.000    59.312    24.065    0b1111    20190521T112248082439
   20      -0.7900      0.00        0.00    0.014294     0.029     0.062    55.269    24.065    0b1111    20190521T112249041134
   10      -0.3937      0.00        0.00    0.008550     0.025     0.063    46.053    24.065    0b1111    20190521T112250000412
    0      -0.0000      0.00        0.00    0.002800     0.025     0.063    -0.000    24.033    0b1111    20190521T112250959655
