Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7905      0.61        1.25    0.047500     0.000     0.000   100.853    24.033       0b0    20190411T103208129944
  120      -4.5275      0.00        0.00    0.044750     0.000     0.000   101.173    24.033       0b0    20190411T103209084482
  110      -4.1494      0.63        1.25    0.040750     0.000     0.000   101.825    24.033       0b0    20190411T103210039222
  100      -3.7725      0.00        0.00    0.036750     0.000     0.000   102.653    24.033       0b0    20190411T103210994575
   90      -3.3950      0.00        0.00    0.032800     0.025     0.063   103.506    24.033       0b0    20190411T103211949561
   80      -3.0175      0.00        0.00    0.028813     0.000     0.000   104.729    24.033       0b0    20190411T103212904921
   70      -2.6400      0.00        0.00    0.024875     0.000     0.000   106.131    24.033       0b0    20190411T103213859495
   60      -2.2600      0.00        0.00    0.020875     0.000     0.000   108.263    24.001       0b0    20190411T103214815356
   50      -1.8825      0.00        0.00    0.016925     0.025     0.063   111.226    24.033       0b0    20190411T103215773497
   40      -1.5038      0.00        0.00    0.012944     0.019     0.063   116.176    24.001       0b0    20190411T103216728369
   30      -1.1263      0.00        0.00    0.009000     0.000     0.000   125.139    24.001       0b0    20190411T103217682217
   20      -0.7488      0.00        0.00    0.005125     0.000     0.000   146.098    24.001       0b0    20190411T103218638417
   10      -0.3700      0.00        0.00    0.001187     0.000     0.000   311.579    23.970       0b0    20190411T103219593938
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.970       0b0    20190411T103220549519
