Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7850      0.00        0.00    0.056063     0.000     0.000    85.351    25.333       0b0    20190625T155455086544
  120      -4.7025      0.00        0.00    0.055100     0.031     0.063    85.345    25.301       0b0    20190625T155456050409
  110      -4.3100      0.00        0.00    0.050931     0.019     0.063    84.624    25.301       0b0    20190625T155457015298
  100      -3.9175      0.00        0.00    0.046750     0.000     0.000    83.797    25.333       0b0    20190625T155457980923
   90      -3.5275      0.00        0.00    0.042563     0.000     0.000    82.878    25.333       0b0    20190625T155458948014
   80      -3.1350      0.00        0.00    0.038438     0.000     0.000    81.561    25.301       0b0    20190625T155459913254
   70      -2.7425      0.00        0.00    0.034250     0.000     0.000    80.073    25.301       0b0    20190625T155500877281
   60      -2.3487      0.00        0.00    0.030075     0.025     0.063    78.096    25.301       0b0    20190625T155501843225
   50      -1.9565      0.50        1.25    0.025938     0.000     0.000    75.431    25.301       0b0    20190625T155502804367
   40      -1.5650      0.00        0.00    0.021813     0.000     0.000    71.748    25.269       0b0    20190625T155503772063
   30      -1.1725      0.00        0.00    0.017663     0.031     0.063    66.384    25.301       0b0    20190625T155504736263
   20      -0.7800      0.00        0.00    0.013563     0.000     0.000    57.512    25.301       0b0    20190625T155505696279
   10      -0.3875      0.00        0.00    0.009437     0.000     0.000    41.060    25.301       0b0    20190625T155506660275
    0      -0.0000      0.00        0.00    0.005312     0.000     0.000    -0.000    25.301       0b0    20190625T155507622875
