Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7608      0.61        1.25    0.081800     0.025     0.062    58.200    23.240    0b1001    20190530T124719021651
  120      -4.6988      0.00        0.00    0.080688     0.000     0.000    58.234    23.272    0b1001    20190530T124719980200
  110      -4.3051      0.38        1.25    0.073875     0.000     0.000    58.276    23.272    0b1001    20190530T124720938741
  100      -3.9128      0.50        1.25    0.067187     0.000     0.000    58.236    23.272    0b1001    20190530T124721900352
   90      -3.5213      0.00        0.00    0.060500     0.000     0.000    58.202    23.240    0b1001    20190530T124722858451
   80      -3.1292      0.61        1.25    0.053856     0.029     0.063    58.104    23.272    0b1001    20190530T124723823448
   70      -2.7369      0.63        1.25    0.047188     0.000     0.000    58.000    23.304    0b1001    20190530T124724784542
   60      -2.3425      0.00        0.00    0.040500     0.000     0.000    57.840    23.304    0b1001    20190530T124725745023
   50      -1.9513      0.00        0.00    0.033850     0.031     0.063    57.644    23.304    0b1001    20190530T124726703130
   40      -1.5600      0.00        0.00    0.027188     0.000     0.000    57.379    23.304    0b1001    20190530T124727661515
   30      -1.1687      0.00        0.00    0.020563     0.000     0.000    56.839    23.304    0b1001    20190530T124728623834
   20      -0.7775      0.00        0.00    0.013938     0.000     0.000    55.785    23.272    0b1001    20190530T124729596354
   10      -0.3875      0.00        0.00    0.007312     0.000     0.000    52.991    23.304    0b1001    20190530T124730567856
    0      -0.0000      0.00        0.00    0.000687     0.000     0.000    -0.000    23.304    0b1001    20190530T124731537985
