Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7362      0.00        0.00    0.070187     0.000     0.000    67.480    24.857    0b1001    20190531T134956089675
  120      -4.5012      0.00        0.00    0.066181     0.019     0.062    68.014    24.857    0b1001    20190531T134957045871
  110      -4.1250      0.00        0.00    0.059775     0.031     0.063    69.009    24.857    0b1001    20190531T134958004191
  100      -3.7500      0.00        0.00    0.053413     0.031     0.063    70.208    24.857    0b1001    20190531T134958961922
   90      -3.3755      0.61        1.25    0.047000     0.000     0.000    71.819    24.857    0b1001    20190531T134959918678
   80      -3.0000      0.00        0.00    0.040625     0.000     0.000    73.846    24.889    0b1001    20190531T135000877022
   70      -2.6250      0.00        0.00    0.034250     0.000     0.000    76.642    24.889    0b1001    20190531T135001833755
   60      -2.2475      0.00        0.00    0.027850     0.031     0.063    80.700    24.921    0b1001    20190531T135002792151
   50      -1.8725      0.00        0.00    0.021475     0.031     0.062    87.194    24.857    0b1001    20190531T135003747474
   40      -1.4975      0.00        0.00    0.015125     0.000     0.000    99.008    24.921    0b1001    20190531T135004705833
   30      -1.1236      0.37        1.25    0.008750     0.000     0.000   128.414    24.889    0b1001    20190531T135005668443
   20      -0.7488      0.00        0.00    0.002437     0.000     0.000   307.179    24.889    0b1001    20190531T135006628814
   10      -0.3738      0.00        0.00    0.000000     0.000     0.000     1.000    24.889    0b1001    20190531T135007587580
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.889    0b1001    20190531T135008544451
