Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7725      0.00        0.00    0.070825     0.025     0.062    67.384    23.050    0b1111    20190412T093028259717
  120      -4.7595      0.61        1.25    0.070625     0.000     0.000    67.391    23.082    0b1111    20190412T093029214692
  110      -4.3662      0.00        0.00    0.064806     0.019     0.063    67.374    23.082    0b1111    20190412T093030168677
  100      -3.9675      0.00        0.00    0.058931     0.019     0.063    67.324    23.082    0b1111    20190412T093031123630
   90      -3.5700      0.00        0.00    0.053062     0.000     0.000    67.279    23.082    0b1111    20190412T093032079412
   80      -3.1725      0.00        0.00    0.047175     0.025     0.063    67.250    23.114    0b1111    20190412T093033037131
   70      -2.7739      0.37        1.25    0.041300     0.025     0.063    67.164    23.114    0b1111    20190412T093033992653
   60      -2.3749      0.37        1.25    0.035375     0.000     0.000    67.134    23.114    0b1111    20190412T093034948154
   50      -1.9775      0.00        0.00    0.029500     0.000     0.000    67.034    23.114    0b1111    20190412T093035902956
   40      -1.5800      0.00        0.00    0.023650     0.031     0.063    66.808    23.114    0b1111    20190412T093036856940
   30      -1.1838      0.00        0.00    0.017813     0.000     0.000    66.456    23.114    0b1111    20190412T093037811799
   20      -0.7863      0.00        0.00    0.011981     0.029     0.063    65.623    23.114    0b1111    20190412T093038771660
   10      -0.3900      0.00        0.00    0.006125     0.000     0.000    63.673    23.145    0b1111    20190412T093039726746
    0      -0.0000      0.00        0.00    0.000300     0.025     0.062    -0.000    23.114    0b1111    20190412T093040682126
