Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7938      0.00        0.00    0.061625     0.000     0.000    77.789    23.557    0b1111    20181017T185611612686
  120      -4.7812      0.00        0.00    0.061437     0.000     0.000    77.823    23.557    0b1111    20181017T185612570770
  110      -4.4875      0.00        0.00    0.057063     0.000     0.000    78.642    23.589    0b1111    20181017T185613527784
  100      -4.0800      0.00        0.00    0.051019     0.029     0.062    79.971    23.557    0b1111    20181017T185614487636
   90      -3.6737      0.00        0.00    0.045000     0.000     0.000    81.639    23.557    0b1111    20181017T185615446462
   80      -3.2675      0.00        0.00    0.039000     0.000     0.000    83.782    23.557    0b1111    20181017T185616404331
   70      -2.8600      0.00        0.00    0.032950     0.025     0.063    86.798    23.557    0b1111    20181017T185617360156
   60      -2.4500      0.00        0.00    0.026938     0.000     0.000    90.951    23.557    0b1111    20181017T185618316170
   50      -2.0425      0.00        0.00    0.020875     0.000     0.000    97.844    23.589    0b1111    20181017T185619271885
   40      -1.6350      0.00        0.00    0.014875     0.000     0.000   109.916    23.557    0b1111    20181017T185620228246
   30      -1.2264      0.37        1.25    0.008875     0.000     0.000   138.183    23.557    0b1111    20181017T185621185396
   20      -0.8177      0.50        1.25    0.002875     0.000     0.000   284.435    23.557    0b1111    20181017T185622143002
   10      -0.4100      0.00        0.00    0.000000     0.000     0.000     1.000    23.557    0b1111    20181017T185623099113
    0      -0.0017      0.61        1.25    0.000000     0.000     0.000     1.000    23.557    0b1111    20181017T185624054303
