Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7888      0.00        0.00    0.074513     0.025     0.063    64.268    23.684    0b1111    20190417T095557574750
  120      -4.5200      0.00        0.00    0.070513     0.025     0.063    64.102    23.684    0b1111    20190417T095558528976
  110      -4.1425      0.00        0.00    0.064937     0.000     0.000    63.792    23.716    0b1111    20190417T095559482470
  100      -3.7663      0.00        0.00    0.059375     0.000     0.000    63.432    23.716    0b1111    20190417T095600437126
   90      -3.3900      0.00        0.00    0.053812     0.000     0.000    62.997    23.716    0b1111    20190417T095601390932
   80      -3.0138      0.00        0.00    0.048250     0.000     0.000    62.461    23.716    0b1111    20190417T095602346701
   70      -2.6371      0.57        1.25    0.042681     0.019     0.063    61.786    23.684    0b1111    20190417T095603303811
   60      -2.2581      0.63        1.25    0.037062     0.000     0.000    60.927    23.684    0b1111    20190417T095604260404
   50      -1.8813      0.00        0.00    0.031500     0.000     0.000    59.722    23.716    0b1111    20190417T095605213615
   40      -1.5039      0.37        1.25    0.025938     0.000     0.000    57.981    23.716    0b1111    20190417T095606168728
   30      -1.1275      0.00        0.00    0.020375     0.000     0.000    55.337    23.748    0b1111    20190417T095607124879
   20      -0.7512      0.00        0.00    0.014875     0.000     0.000    50.504    23.716    0b1111    20190417T095608080817
   10      -0.3743      0.61        1.25    0.009312     0.000     0.000    40.188    23.748    0b1111    20190417T095609035690
    0      -0.0000      0.00        0.00    0.003750     0.000     0.000    -0.000    23.716    0b1111    20190417T095609989788
