Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7725      0.00        0.00    0.063187     0.000     0.000    75.529    23.526    0b1111    20190603T105942773185
  120      -4.6250      0.00        0.00    0.061000     0.000     0.000    75.820    23.526    0b1111    20190603T105943731012
  110      -4.2380      0.61        1.25    0.055250     0.000     0.000    76.706    23.526    0b1111    20190603T105944690897
  100      -3.8525      0.00        0.00    0.049500     0.000     0.000    77.828    23.557    0b1111    20190603T105945656570
   90      -3.4675      0.00        0.00    0.043750     0.000     0.000    79.257    23.526    0b1111    20190603T105946622717
   80      -3.0814      0.37        1.25    0.038062     0.000     0.000    80.956    23.526    0b1111    20190603T105947591856
   70      -2.6953      0.50        1.25    0.032313     0.000     0.000    83.412    23.526    0b1111    20190603T105948561845
   60      -2.3075      0.00        0.00    0.026562     0.000     0.000    86.871    23.557    0b1111    20190603T105949534323
   50      -1.9225      0.00        0.00    0.020813     0.000     0.000    92.372    23.526    0b1111    20190603T105950502434
   40      -1.5375      0.00        0.00    0.015125     0.000     0.000   101.653    23.526    0b1111    20190603T105951468238
   30      -1.1525      0.00        0.00    0.009375     0.000     0.000   122.933    23.494    0b1111    20190603T105952428708
   20      -0.7663      0.00        0.00    0.003713     0.031     0.063   206.397    23.526    0b1111    20190603T105953388603
   10      -0.3822      0.50        1.25    0.000000     0.000     0.000     1.000    23.494    0b1111    20190603T105954350593
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.526    0b1111    20190603T105955307052
