Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7900      0.00        0.00    0.067494     0.019     0.062    70.970    23.431    0b1111    20190524T175942581908
  120      -4.7207      0.61        1.25    0.066438     0.000     0.000    71.056    23.431    0b1111    20190524T175943554317
  110      -4.3263      0.00        0.00    0.060663     0.031     0.063    71.317    23.399    0b1111    20190524T175944516760
  100      -3.9325      0.00        0.00    0.054875     0.000     0.000    71.663    23.431    0b1111    20190524T175945475549
   90      -3.5388      0.00        0.00    0.049113     0.025     0.063    72.054    23.431    0b1111    20190524T175946431378
   80      -3.1450      0.00        0.00    0.043312     0.000     0.000    72.612    23.462    0b1111    20190524T175947390964
   70      -2.7500      0.00        0.00    0.037562     0.000     0.000    73.211    23.431    0b1111    20190524T175948354033
   60      -2.3538      0.00        0.00    0.031750     0.000     0.000    74.134    23.462    0b1111    20190524T175949312081
   50      -1.9613      0.00        0.00    0.026000     0.000     0.000    75.433    23.462    0b1111    20190524T175950269033
   40      -1.5687      0.00        0.00    0.020250     0.000     0.000    77.469    23.462    0b1111    20190524T175951229309
   30      -1.1762      0.00        0.00    0.014500     0.000     0.000    81.121    23.462    0b1111    20190524T175952188429
   20      -0.7831      0.63        1.25    0.008812     0.000     0.000    88.865    23.462    0b1111    20190524T175953143849
   10      -0.3900      0.00        0.00    0.003062     0.000     0.000   127.347    23.431    0b1111    20190524T175954100974
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.462    0b1111    20190524T175955061985
