Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7868      0.61        1.25    0.066687     0.000     0.000    71.779    29.360     0b111    20190610T153215489937
  120      -4.7575      0.00        0.00    0.066256     0.019     0.062    71.805    29.360     0b111    20190610T153216449157
  110      -4.3612      0.00        0.00    0.060875     0.000     0.000    71.643    29.391     0b111    20190610T153217411374
  100      -3.9638      0.00        0.00    0.055500     0.000     0.000    71.419    29.360     0b111    20190610T153218371472
   90      -3.5675      0.00        0.00    0.050119     0.019     0.063    71.181    29.391     0b111    20190610T153219331745
   80      -3.1713      0.00        0.00    0.044744     0.019     0.062    70.876    29.391     0b111    20190610T153220291856
   70      -2.7750      0.00        0.00    0.039375     0.000     0.000    70.476    29.391     0b111    20190610T153221252737
   60      -2.3762      0.00        0.00    0.033938     0.000     0.000    70.018    29.391     0b111    20190610T153222212335
   50      -1.9800      0.00        0.00    0.028562     0.000     0.000    69.322    29.360     0b111    20190610T153223170393
   40      -1.5825      0.00        0.00    0.023194     0.019     0.063    68.230    29.391     0b111    20190610T153224127761
   30      -1.1862      0.00        0.00    0.017825     0.025     0.062    66.550    29.391     0b111    20190610T153225088030
   20      -0.7900      0.00        0.00    0.012500     0.000     0.000    63.200    29.391     0b111    20190610T153226045434
   10      -0.3937      0.00        0.00    0.007169     0.029     0.063    54.926    29.391     0b111    20190610T153227001636
    0      -0.0000      0.00        0.00    0.001813     0.000     0.000    -0.000    29.391     0b111    20190610T153227960745
