Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.24620     4.37500     23.30374      29.48637     29.04249    0b1111111111111111    20190521T154010920426
 2.24620     4.37500     23.33545      29.51807     29.07419    0b1111111111111111    20190521T154011341245
 2.24639     4.37250     23.33545      29.51807     29.04249    0b1111111111111111    20190521T154011760466
 2.24630     4.37333     23.33545      29.51807     29.07419    0b1111111111111111    20190521T154012179838
 2.24634     4.37500     23.33545      29.48637     29.07419    0b1111111111111111    20190521T154012600136
 2.24639     4.37333     23.36715      29.51807     29.07419    0b1111111111111111    20190521T154013019583
 2.24634     4.37417     23.36715      29.51807     29.07419    0b1111111111111111    20190521T154013438503
 2.24630     4.37167     23.36715      29.51807     29.07419    0b1111111111111111    20190521T154013858088
 2.24634     4.37417     23.36715      29.51807     29.07419    0b1111111111111111    20190521T154014277939
 2.24644     4.37500     23.87445      29.54978     29.07419    0b1111111111111111    20190521T154014697797
 2.24681     4.37333     25.45973      29.51807     29.07419    0b1111111111111111    20190521T154015117415
 2.24728     4.37500     27.45720      29.51807     29.10590    0b1111111111111111    20190521T154015537049
 2.24784     4.37500     29.35954      29.51807     29.10590    0b1111111111111111    20190521T154015959604
 2.24827     4.37750     31.19848      29.51807     29.10590    0b1111111111111111    20190521T154016382844
 2.24887     4.37750     32.84718      29.54978     29.10590    0b1111111111111111    20190521T154016807194
 2.24944     4.37833     34.33735      29.54978     29.10590    0b1111111111111111    20190521T154017232706
 2.24995     4.37917     35.63729      29.51807     29.10590    0b1111111111111111    20190521T154017658830
 2.25042     4.38000     36.90552      29.54978     29.13760    0b1111111111111111    20190521T154018080568
 2.25080     4.38250     38.04692      29.54978     29.13760    0b1111111111111111    20190521T154018502785
 2.25127     4.38167     39.12492      29.54978     29.13760    0b1111111111111111    20190521T154018922029
 2.25169     4.38250     40.17121      29.51807     29.13760    0b1111111111111111    20190521T154019340103
 2.25202     4.38417     41.09068      29.54978     29.16931    0b1111111111111111    20190521T154019759599
 2.25239     4.38333     41.97844      29.51807     29.13760    0b1111111111111111    20190521T154020177645
 2.25272     4.38500     42.83450      29.51807     29.16931    0b1111111111111111    20190521T154020597649
 2.25309     4.38583     43.59543      29.54978     29.13760    0b1111111111111111    20190521T154021016072
 2.25338     4.38583     44.29296      29.54978     29.13760    0b1111111111111111    20190521T154021436368
 2.25352     4.38750     44.99049      29.54978     29.16931    0b1111111111111111    20190521T154021856230
 2.25366     4.38833     45.56119      29.54978     29.16931    0b1111111111111111    20190521T154022274542
 2.25394     4.38833     46.10019      29.51807     29.13760    0b1111111111111111    20190521T154022693816
 2.25417     4.38750     46.73431      29.54978     29.16931    0b1111111111111111    20190521T154023114211
