Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7888      0.00        0.00    0.064875     0.000     0.000    73.815    25.587    0b1111    20181008T143609614665
  120      -4.5688      0.00        0.00    0.061637     0.025     0.063    74.123    25.587    0b1111    20181008T143610664175
  110      -4.1875      0.00        0.00    0.056087     0.031     0.063    74.660    25.618    0b1111    20181008T143611713285
  100      -3.8062      0.00        0.00    0.050562     0.000     0.000    75.278    25.587    0b1111    20181008T143612764351
   90      -3.4263      0.00        0.00    0.045000     0.000     0.000    76.139    25.618    0b1111    20181008T143613813074
   80      -3.0450      0.00        0.00    0.039438     0.000     0.000    77.211    25.618    0b1111    20181008T143614864471
   70      -2.6646      0.57        1.25    0.033938     0.000     0.000    78.516    25.587    0b1111    20181008T143615914321
   60      -2.2812      0.00        0.00    0.028375     0.000     0.000    80.396    25.618    0b1111    20181008T143616965146
   50      -1.9003      0.50        1.25    0.022850     0.031     0.063    83.162    25.618    0b1111    20181008T143618015341
   40      -1.5201      0.37        1.25    0.017319     0.019     0.063    87.773    25.618    0b1111    20181008T143619066420
   30      -1.1391      0.57        1.25    0.011813     0.000     0.000    96.434    25.618    0b1111    20181008T143620117028
   20      -0.7584      0.57        1.25    0.006375     0.000     0.000   118.961    25.618    0b1111    20181008T143621167270
   10      -0.3775      0.00        0.00    0.000875     0.000     0.000   431.429    25.618    0b1111    20181008T143622217443
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.618    0b1111    20181008T143623271555
