Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7859      0.57        1.25    0.068238     0.025     0.063    70.136    24.160     0b111    20190523T154447804747
  120      -4.6825      0.00        0.00    0.066794     0.029     0.062    70.104    24.192     0b111    20190523T154448764931
  110      -4.2919      0.63        1.25    0.061437     0.000     0.000    69.858    24.192     0b111    20190523T154449723960
  100      -3.9014      0.38        1.25    0.056106     0.029     0.063    69.535    24.192     0b111    20190523T154450682588
   90      -3.5125      0.00        0.00    0.050750     0.000     0.000    69.212    24.192     0b111    20190523T154451643454
   80      -3.1212      0.00        0.00    0.045438     0.000     0.000    68.693    24.192     0b111    20190523T154452602369
   70      -2.7311      0.38        1.25    0.040063     0.000     0.000    68.172    24.192     0b111    20190523T154453560408
   60      -2.3377      0.50        1.25    0.034687     0.000     0.000    67.395    24.223     0b111    20190523T154454520637
   50      -1.9475      0.00        0.00    0.029375     0.000     0.000    66.298    24.192     0b111    20190523T154455481460
   40      -1.5575      0.00        0.00    0.024062     0.000     0.000    64.727    24.192     0b111    20190523T154456440731
   30      -1.1675      0.00        0.00    0.018750     0.000     0.000    62.267    24.223     0b111    20190523T154457399607
   20      -0.7762      0.00        0.00    0.013438     0.000     0.000    57.767    24.192     0b111    20190523T154458359068
   10      -0.3862      0.00        0.00    0.008125     0.000     0.000    47.538    24.192     0b111    20190523T154459319051
    0      -0.0000      0.00        0.00    0.002750     0.000     0.000    -0.000    24.192     0b111    20190523T154500279535
