Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7501      0.37        1.25    0.083881     0.019     0.062    56.629    24.001    0b1001    20190523T130037851542
  120      -4.4150      0.00        0.00    0.078187     0.000     0.000    56.467    24.033    0b1001    20190523T130038808805
  110      -4.0462      0.00        0.00    0.071938     0.000     0.000    56.247    24.033    0b1001    20190523T130039776932
  100      -3.6787      0.00        0.00    0.065687     0.000     0.000    56.004    24.033    0b1001    20190523T130040740592
   90      -3.3113      0.00        0.00    0.059437     0.000     0.000    55.710    24.065    0b1001    20190523T130041701451
   80      -2.9430      0.61        1.25    0.053187     0.000     0.000    55.333    24.033    0b1001    20190523T130042658584
   70      -2.5750      0.00        0.00    0.046963     0.031     0.063    54.831    24.065    0b1001    20190523T130043617438
   60      -2.2050      0.00        0.00    0.040687     0.000     0.000    54.194    24.065    0b1001    20190523T130044575548
   50      -1.8363      0.00        0.00    0.034438     0.000     0.000    53.321    24.033    0b1001    20190523T130045535163
   40      -1.4688      0.00        0.00    0.028225     0.031     0.063    52.037    24.065    0b1001    20190523T130046494518
   30      -1.1004      0.57        1.25    0.022000     0.000     0.000    50.017    24.065    0b1001    20190523T130047452020
   20      -0.7313      0.00        0.00    0.015794     0.029     0.063    46.300    24.065    0b1001    20190523T130048410753
   10      -0.3638      0.00        0.00    0.009556     0.019     0.063    38.064    24.065    0b1001    20190523T130049371184
    0      -0.0000      0.00        0.00    0.003313     0.000     0.000    -0.000    24.033    0b1001    20190523T130050331089
