Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7713      0.00        0.00    0.044156     0.031     0.063   108.054    24.984       0b0    20190531T135957849244
  120      -4.6413      0.00        0.00    0.042781     0.031     0.063   108.488    24.984       0b0    20190531T135958809862
  110      -4.2525      0.00        0.00    0.038706     0.029     0.063   109.866    24.984       0b0    20190531T135959769821
  100      -3.8662      0.00        0.00    0.034625     0.000     0.000   111.661    24.984       0b0    20190531T140000729958
   90      -3.4788      0.00        0.00    0.030562     0.000     0.000   113.824    24.984       0b0    20190531T140001691181
   80      -3.0915      0.50        1.25    0.026500     0.000     0.000   116.660    24.952       0b0    20190531T140002651909
   70      -2.7041      0.57        1.25    0.022437     0.000     0.000   120.518    24.952       0b0    20190531T140003610282
   60      -2.3150      0.00        0.00    0.018363     0.025     0.062   126.072    24.984       0b0    20190531T140004569145
   50      -1.9275      0.00        0.00    0.014294     0.029     0.062   134.849    24.952       0b0    20190531T140005528338
   40      -1.5400      0.00        0.00    0.010231     0.029     0.063   150.519    24.984       0b0    20190531T140006489343
   30      -1.1538      0.00        0.00    0.006175     0.025     0.063   186.842    24.984       0b0    20190531T140007446974
   20      -0.7663      0.00        0.00    0.002138     0.025     0.063   358.480    24.952       0b0    20190531T140008405683
   10      -0.3800      0.00        0.00    0.000000     0.000     0.000     1.000    24.952       0b0    20190531T140009365124
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.952       0b0    20190531T140010325908
