Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7938      0.00        0.00    0.044500     0.000     0.000   107.725    25.365       0b0    20190614T165755685218
  120      -4.4912      0.00        0.00    0.041312     0.000     0.000   108.714    25.333       0b0    20190614T165756645903
  110      -4.1162      0.00        0.00    0.037375     0.000     0.000   110.134    25.333       0b0    20190614T165757614060
  100      -3.7425      0.00        0.00    0.033500     0.000     0.000   111.716    25.333       0b0    20190614T165758581128
   90      -3.3687      0.00        0.00    0.029562     0.000     0.000   113.953    25.301       0b0    20190614T165759543531
   80      -2.9940      0.50        1.25    0.025688     0.000     0.000   116.555    25.333       0b0    20190614T165800506881
   70      -2.6200      0.00        0.00    0.021813     0.000     0.000   120.115    25.333       0b0    20190614T165801476045
   60      -2.2436      0.37        1.25    0.017875     0.000     0.000   125.517    25.301       0b0    20190614T165802441351
   50      -1.8687      0.00        0.00    0.014000     0.000     0.000   133.482    25.333       0b0    20190614T165803407725
   40      -1.4950      0.00        0.00    0.010137     0.025     0.063   147.472    25.333       0b0    20190614T165804373539
   30      -1.1213      0.00        0.00    0.006256     0.019     0.063   179.221    25.301       0b0    20190614T165805341690
   20      -0.7471      0.57        1.25    0.002462     0.031     0.063   303.401    25.333       0b0    20190614T165806309301
   10      -0.3738      0.00        0.00    0.000000     0.000     0.000     1.000    25.301       0b0    20190614T165807273887
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.301       0b0    20190614T165808241793
