Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7762      0.00        0.00    0.073875     0.000     0.000    64.653    24.445    0b1001    20181005T172336569363
  120      -4.6375      0.00        0.00    0.071500     0.000     0.000    64.860    24.413    0b1001    20181005T172337620578
  110      -4.2500      0.00        0.00    0.064975     0.031     0.062    65.410    24.445    0b1001    20181005T172338682221
  100      -3.8625      0.00        0.00    0.058437     0.000     0.000    66.096    24.445    0b1001    20181005T172339744044
   90      -3.4763      0.00        0.00    0.051900     0.031     0.063    66.980    24.445    0b1001    20181005T172340805525
   80      -3.0900      0.00        0.00    0.045375     0.000     0.000    68.099    24.477    0b1001    20181005T172341857381
   70      -2.7029      0.57        1.25    0.038875     0.000     0.000    69.527    24.445    0b1001    20181005T172342908452
   60      -2.3137      0.00        0.00    0.032306     0.019     0.063    71.619    24.445    0b1001    20181005T172343962826
   50      -1.9275      0.00        0.00    0.025775     0.031     0.062    74.782    24.445    0b1001    20181005T172345013510
   40      -1.5413      0.00        0.00    0.019250     0.000     0.000    80.065    24.445    0b1001    20181005T172346062444
   30      -1.1556      0.62        1.25    0.012750     0.000     0.000    90.637    24.445    0b1001    20181005T172347112640
   20      -0.7692      0.61        1.25    0.006313     0.000     0.000   121.861    24.445    0b1001    20181005T172348164282
   10      -0.3838      0.00        0.00    0.000000     0.000     0.000     1.000    24.445    0b1001    20181005T172349219257
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.413    0b1001    20181005T172350269084
