Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7788      0.00        0.00    0.082812     0.000     0.000    57.706    31.611    0b1001    20190611T150057734392
  120      -4.5964      0.37        1.25    0.079688     0.000     0.000    57.680    31.611    0b1001    20190611T150058691736
  110      -4.2125      0.00        0.00    0.073187     0.000     0.000    57.558    31.611    0b1001    20190611T150059649751
  100      -3.8288      0.00        0.00    0.066687     0.000     0.000    57.413    31.642    0b1001    20190611T150100608579
   90      -3.4463      0.00        0.00    0.060250     0.000     0.000    57.199    31.642    0b1001    20190611T150101569083
   80      -3.0625      0.00        0.00    0.053812     0.000     0.000    56.911    31.642    0b1001    20190611T150102524434
   70      -2.6788      0.00        0.00    0.047375     0.000     0.000    56.544    31.642    0b1001    20190611T150103484473
   60      -2.2929      0.57        1.25    0.040875     0.000     0.000    56.095    31.611    0b1001    20190611T150104446693
   50      -1.9096      0.57        1.25    0.034438     0.000     0.000    55.452    31.611    0b1001    20190611T150105412076
   40      -1.5263      0.00        0.00    0.028013     0.025     0.062    54.485    31.642    0b1001    20190611T150106378914
   30      -1.1429      0.57        1.25    0.021613     0.025     0.062    52.880    31.611    0b1001    20190611T150107337503
   20      -0.7588      0.00        0.00    0.015206     0.029     0.062    49.897    31.642    0b1001    20190611T150108299764
   10      -0.3763      0.00        0.00    0.008794     0.029     0.062    42.786    31.611    0b1001    20190611T150109261834
    0      -0.0000      0.00        0.00    0.002375     0.000     0.000    -0.000    31.642    0b1001    20190611T150110223864
