Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7675      0.00        0.00    0.070250     0.000     0.000    67.865    24.382    0b1111    20190606T165826987449
  120      -4.7550      0.00        0.00    0.070063     0.000     0.000    67.868    24.382    0b1111    20190606T165827942339
  110      -4.5063      0.00        0.00    0.066375     0.000     0.000    67.891    24.413    0b1111    20190606T165828901274
  100      -4.0961      0.38        1.25    0.060313     0.000     0.000    67.915    24.413    0b1111    20190606T165829863169
   90      -3.6863      0.00        0.00    0.054250     0.000     0.000    67.949    24.413    0b1111    20190606T165830825880
   80      -3.2775      0.00        0.00    0.048188     0.000     0.000    68.016    24.413    0b1111    20190606T165831790397
   70      -2.8675      0.00        0.00    0.042131     0.019     0.063    68.061    24.413    0b1111    20190606T165832745882
   60      -2.4550      0.00        0.00    0.036063     0.000     0.000    68.076    24.413    0b1111    20190606T165833713268
   50      -2.0439      0.37        1.25    0.030000     0.000     0.000    68.129    24.382    0b1111    20190606T165834678262
   40      -1.6337      0.00        0.00    0.023938     0.000     0.000    68.251    24.445    0b1111    20190606T165835645602
   30      -1.2225      0.00        0.00    0.017875     0.000     0.000    68.392    24.445    0b1111    20190606T165836616459
   20      -0.8125      0.00        0.00    0.011844     0.031     0.063    68.602    24.445    0b1111    20190606T165837585960
   10      -0.4025      0.00        0.00    0.005812     0.000     0.000    69.247    24.413    0b1111    20190606T165838543539
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.413    0b1111    20190606T165839500446
