Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7775      0.00        0.00    0.056500     0.000     0.000    84.558    24.318     0b111    20191206T140959209396
  120      -4.7663      0.00        0.00    0.056313     0.000     0.000    84.639    24.318     0b111    20191206T141000166622
  110      -4.4550      0.00        0.00    0.052062     0.000     0.000    85.570    24.318     0b111    20191206T141001124314
  100      -4.0477      0.50        1.25    0.046556     0.019     0.063    86.943    24.318     0b111    20191206T141002084092
   90      -3.6425      0.00        0.00    0.041000     0.000     0.000    88.841    24.318     0b111    20191206T141003043828
   80      -3.2362      0.00        0.00    0.035500     0.000     0.000    91.162    24.318     0b111    20191206T141003999818
   70      -2.8300      0.00        0.00    0.030000     0.000     0.000    94.333    24.318     0b111    20191206T141004956057
   60      -2.4216      0.57        1.25    0.024438     0.000     0.000    99.095    24.318     0b111    20191206T141005913406
   50      -2.0170      0.61        1.25    0.018963     0.031     0.062   106.368    24.350     0b111    20191206T141006868885
   40      -1.6125      0.00        0.00    0.013500     0.000     0.000   119.444    28.377     0b111    20191206T141007828251
   30      -1.2075      0.00        0.00    0.008000     0.000     0.000   150.937    24.318     0b111    20191206T141008788195
   20      -0.8026      0.37        1.25    0.002619     0.019     0.062   306.492    24.318     0b111    20191206T141009755966
   10      -0.3988      0.00        0.00    0.000000     0.000     0.000     1.000    24.318     0b111    20191206T141010724602
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.318     0b111    20191206T141011688927
