Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7625      0.00        0.00    0.072812     0.000     0.000    65.408    29.708    0b1111    20190612T134726315496
  120      -4.5300      0.00        0.00    0.069369     0.019     0.062    65.303    29.708    0b1111    20190612T134727273355
  110      -4.1516      0.57        1.25    0.063806     0.019     0.063    65.066    29.708    0b1111    20190612T134728236240
  100      -3.7750      0.00        0.00    0.058244     0.019     0.063    64.814    29.740    0b1111    20190612T134729192703
   90      -3.3975      0.00        0.00    0.052687     0.000     0.000    64.484    29.708    0b1111    20190612T134730149776
   80      -3.0200      0.00        0.00    0.047125     0.000     0.000    64.085    29.708    0b1111    20190612T134731106410
   70      -2.6412      0.00        0.00    0.041563     0.000     0.000    63.549    29.708    0b1111    20190612T134732066424
   60      -2.2612      0.00        0.00    0.035994     0.019     0.063    62.823    29.740    0b1111    20190612T134733023886
   50      -1.8837      0.00        0.00    0.030437     0.000     0.000    61.889    29.740    0b1111    20190612T134733981136
   40      -1.5062      0.00        0.00    0.024894     0.029     0.063    60.507    29.708    0b1111    20190612T134734941621
   30      -1.1287      0.00        0.00    0.019375     0.000     0.000    58.258    29.740    0b1111    20190612T134735901443
   20      -0.7512      0.00        0.00    0.013875     0.000     0.000    54.144    29.740    0b1111    20190612T134736858671
   10      -0.3738      0.00        0.00    0.008313     0.000     0.000    44.962    29.740    0b1111    20190612T134737815579
    0      -0.0000      0.00        0.00    0.002806     0.019     0.063    -0.000    29.740    0b1111    20190612T134738772653
