Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7475      0.00        0.00    0.065375     0.000     0.000    72.620    23.843    0b1111    20190626T131849812767
  120      -4.4321      0.57        1.25    0.060725     0.031     0.063    72.987    23.874    0b1111    20190626T131850782240
  110      -4.0620      0.61        1.25    0.055269     0.029     0.063    73.495    23.874    0b1111    20190626T131851748272
  100      -3.6928      0.50        1.25    0.049856     0.029     0.063    74.068    23.874    0b1111    20190626T131852710970
   90      -3.3237      0.00        0.00    0.044438     0.000     0.000    74.796    23.874    0b1111    20190626T131853677410
   80      -2.9550      0.00        0.00    0.039000     0.000     0.000    75.769    23.874    0b1111    20190626T131854640269
   70      -2.5851      0.38        1.25    0.033625     0.000     0.000    76.881    23.906    0b1111    20190626T131855604940
   60      -2.2138      0.00        0.00    0.028181     0.019     0.062    78.554    23.874    0b1111    20190626T131856571349
   50      -1.8450      0.00        0.00    0.022750     0.000     0.000    81.099    23.906    0b1111    20190626T131857542340
   40      -1.4750      0.00        0.00    0.017375     0.000     0.000    84.892    23.906    0b1111    20190626T131858512894
   30      -1.1062      0.00        0.00    0.012000     0.000     0.000    92.187    23.906    0b1111    20190626T131859482267
   20      -0.7362      0.00        0.00    0.006681     0.019     0.063   110.196    23.906    0b1111    20190626T131900448758
   10      -0.3675      0.00        0.00    0.001312     0.000     0.000   280.000    23.906    0b1111    20190626T131901411611
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.906    0b1111    20190626T131902375181
