Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7726      0.37        1.25    0.067881     0.019     0.063    70.308    25.745     0b111    20190613T110044681203
  120      -4.6425      0.00        0.00    0.066063     0.000     0.000    70.274    25.777     0b111    20190613T110045641884
  110      -4.2537      0.00        0.00    0.060750     0.000     0.000    70.021    25.777     0b111    20190613T110046599540
  100      -3.8664      0.38        1.25    0.055438     0.000     0.000    69.743    25.777     0b111    20190613T110047558142
   90      -3.4800      0.00        0.00    0.050125     0.000     0.000    69.426    25.808     0b111    20190613T110048517009
   80      -3.0926      0.37        1.25    0.044844     0.031     0.063    68.964    25.777     0b111    20190613T110049477869
   70      -2.7061      0.38        1.25    0.039563     0.000     0.000    68.401    25.808     0b111    20190613T110050436207
   60      -2.3163      0.00        0.00    0.034250     0.000     0.000    67.628    25.777     0b111    20190613T110051394963
   50      -1.9293      0.61        1.25    0.029000     0.000     0.000    66.526    25.777     0b111    20190613T110052353696
   40      -1.5425      0.00        0.00    0.023750     0.000     0.000    64.947    25.777     0b111    20190613T110053315671
   30      -1.1554      0.57        1.25    0.018500     0.000     0.000    62.453    25.777     0b111    20190613T110054284146
   20      -0.7687      0.00        0.00    0.013313     0.000     0.000    57.746    25.808     0b111    20190613T110055243508
   10      -0.3825      0.00        0.00    0.008075     0.025     0.063    47.368    25.777     0b111    20190613T110056200015
    0      -0.0000      0.00        0.00    0.002875     0.000     0.000    -0.000    25.777     0b111    20190613T110057158592
