Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.24878     4.38250     25.17438      29.61319     30.62777    0b1111111111111111    20191206T112759762881
 2.24883     4.38333     25.84020      29.61319     30.62777    0b1111111111111111    20191206T112800183318
 2.24911     4.38417     27.04502      29.64490     30.65948    0b1111111111111111    20191206T112800603431
 2.24958     4.38250     28.31325      29.64490     30.62777    0b1111111111111111    20191206T112801026592
 2.24991     4.38417     29.80342      29.64490     30.65948    0b1111111111111111    20191206T112801448433
 2.25023     4.38500     31.10336      29.64490     30.65948    0b1111111111111111    20191206T112801869811
 2.25056     4.38667     32.24477      29.64490     30.65948    0b1111111111111111    20191206T112802289185
 2.25103     4.38667     33.83006      29.64490     30.69119    0b1111111111111111    20191206T112802708436
 2.25136     4.38750     35.32023      29.67660     30.69119    0b1111111111111111    20191206T112803130432
 2.25183     4.38667     36.65187      29.64490     30.65948    0b1111111111111111    20191206T112803551249
 2.25211     4.38833     38.20545      29.64490     30.69119    0b1111111111111111    20191206T112803973915
 2.25248     4.38917     39.98098      29.64490     30.69119    0b1111111111111111    20191206T112804391858
 2.25281     4.38917     41.75650      29.67660     30.69119    0b1111111111111111    20191206T112804812056
 2.25323     4.39000     43.62714      29.64490     30.69119    0b1111111111111111    20191206T112805233519
 2.25356     4.39083     45.18072      29.64490     30.72289    0b1111111111111111    20191206T112805651962
 2.25389     4.39000     46.67089      29.67660     30.69119    0b1111111111111111    20191206T112806073456
 2.25427     4.39333     48.19277      29.67660     30.72289    0b1111111111111111    20191206T112806492081
 2.25459     4.39250     49.49271      29.67660     30.72289    0b1111111111111111    20191206T112806912247
 2.25483     4.39333     50.79264      29.70831     30.69119    0b1111111111111111    20191206T112807334561
 2.25506     4.39333     51.74382      29.67660     30.72289    0b1111111111111111    20191206T112807756054
 2.25548     4.39500     52.91693      29.67660     30.72289    0b1111111111111111    20191206T112808178927
 2.25572     4.39500     53.99493      29.67660     30.69119    0b1111111111111111    20191206T112808598427
 2.25595     4.39417     54.78757      29.64490     30.69119    0b1111111111111111    20191206T112809019962
 2.25628     4.39583     55.67533      29.67660     30.72289    0b1111111111111111    20191206T112809440150
 2.25652     4.39667     56.43627      29.70831     30.69119    0b1111111111111111    20191206T112809861881
 2.25675     4.39667     57.19721      29.70831     30.72289    0b1111111111111111    20191206T112810282435
 2.25694     4.39667     58.14838      29.70831     30.72289    0b1111111111111111    20191206T112810702026
 2.25713     4.39833     58.78250      29.70831     30.72289    0b1111111111111111    20191206T112811124026
 2.25731     4.39833     59.60685      29.67660     30.72289    0b1111111111111111    20191206T112811545136
 2.25759     4.39833     60.43120      29.67660     30.72289    0b1111111111111111    20191206T112811968782
 2.25773     4.39833     61.16043      29.70831     30.72289    0b1111111111111111    20191206T112812389603
 2.25783     4.40083     61.69943      29.67660     30.72289    0b1111111111111111    20191206T112812809710
 2.25802     4.40083     62.39696      29.70831     30.72289    0b1111111111111111    20191206T112813230708
 2.25830     4.39917     62.96766      29.70831     30.72289    0b1111111111111111    20191206T112813649591
 2.25844     4.40167     63.63348      29.70831     30.69119    0b1111111111111111    20191206T112814071358
 2.25858     4.39833     64.10907      29.70831     30.72289    0b1111111111111111    20191206T112814492497
 2.25877     4.40083     64.61636      29.70831     30.75460    0b1111111111111111    20191206T112814912923
 2.25891     4.40000     65.02854      29.70831     30.75460    0b1111111111111111    20191206T112815336855
 2.25905     4.40083     65.50412      29.70831     30.75460    0b1111111111111111    20191206T112815757799
 2.25919     4.40083     65.91630      29.70831     30.72289    0b1111111111111111    20191206T112816181179
 0.00000    -0.04583     66.32847      29.70831     30.75460    0b1111111111111111    20191206T112816601440
