Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7925      0.00        0.00    0.061487     0.025     0.063    77.943    25.238     0b111    20181016T142526365160
  120      -4.6517      0.61        1.25    0.059562     0.000     0.000    78.099    25.238     0b111    20181016T142527321886
  110      -4.2625      0.00        0.00    0.054312     0.000     0.000    78.481    25.238     0b111    20181016T142528278346
  100      -3.8741      0.57        1.25    0.049063     0.000     0.000    78.963    25.238     0b111    20181016T142529233939
   90      -3.4864      0.38        1.25    0.043875     0.000     0.000    79.462    25.238     0b111    20181016T142530190924
   80      -3.0987      0.00        0.00    0.038625     0.000     0.000    80.227    25.238     0b111    20181016T142531146196
   70      -2.7109      0.57        1.25    0.033438     0.000     0.000    81.073    25.238     0b111    20181016T142532101393
   60      -2.3200      0.00        0.00    0.028187     0.000     0.000    82.306    25.238     0b111    20181016T142533056377
   50      -1.9325      0.00        0.00    0.023000     0.000     0.000    84.022    25.238     0b111    20181016T142534014384
   40      -1.5453      0.50        1.25    0.017813     0.000     0.000    86.751    25.206     0b111    20181016T142534970847
   30      -1.1581      0.62        1.25    0.012625     0.000     0.000    91.733    25.238     0b111    20181016T142535927003
   20      -0.7700      0.00        0.00    0.007500     0.000     0.000   102.667    25.238     0b111    20181016T142536887341
   10      -0.3827      0.50        1.25    0.002312     0.000     0.000   165.514    25.238     0b111    20181016T142537846217
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    25.238     0b111    20181016T142538802662
