Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7788      0.00        0.00    0.071056     0.019     0.063    67.253    24.794     0b111    20181017T102902041224
  120      -4.7013      0.00        0.00    0.069906     0.031     0.063    67.251    24.762     0b111    20181017T102902996980
  110      -4.3089      0.38        1.25    0.064500     0.000     0.000    66.804    24.762     0b111    20181017T102903951832
  100      -3.9175      0.00        0.00    0.059125     0.000     0.000    66.258    24.762     0b111    20181017T102904910571
   90      -3.5263      0.00        0.00    0.053706     0.029     0.063    65.658    24.731     0b111    20181017T102905867303
   80      -3.1350      0.00        0.00    0.048312     0.000     0.000    64.890    24.731     0b111    20181017T102906825189
   70      -2.7425      0.00        0.00    0.042938     0.000     0.000    63.872    24.762     0b111    20181017T102907788536
   60      -2.3479      0.57        1.25    0.037544     0.029     0.063    62.537    24.731     0b111    20181017T102908756520
   50      -1.9563      0.00        0.00    0.032187     0.000     0.000    60.777    24.699     0b111    20181017T102909721906
   40      -1.5650      0.00        0.00    0.026812     0.000     0.000    58.368    24.731     0b111    20181017T102910686784
   30      -1.1714      0.37        1.25    0.021438     0.000     0.000    54.641    24.699     0b111    20181017T102911652720
   20      -0.7796      0.57        1.25    0.016125     0.000     0.000    48.349    24.667     0b111    20181017T102912617245
   10      -0.3875      0.00        0.00    0.010750     0.000     0.000    36.047    24.667     0b111    20181017T102913580601
    0      -0.0000      0.00        0.00    0.005375     0.000     0.000    -0.000    24.699     0b111    20181017T102914546555
