Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7837      0.00        0.00    0.075375     0.000     0.000    63.466    25.872    0b1111    20190613T132409692536
  120      -4.5962      0.00        0.00    0.072562     0.000     0.000    63.342    25.872    0b1111    20190613T132410653675
  110      -4.2125      0.00        0.00    0.066888     0.025     0.063    62.979    25.904    0b1111    20190613T132411616620
  100      -3.8300      0.00        0.00    0.061225     0.031     0.063    62.556    25.904    0b1111    20190613T132412580138
   90      -3.4473      0.50        1.25    0.055563     0.000     0.000    62.043    25.904    0b1111    20190613T132413550999
   80      -3.0637      0.00        0.00    0.049875     0.000     0.000    61.429    25.904    0b1111    20190613T132414513119
   70      -2.6809      0.57        1.25    0.044244     0.019     0.062    60.593    25.872    0b1111    20190613T132415485703
   60      -2.2950      0.00        0.00    0.038531     0.031     0.063    59.562    25.935    0b1111    20190613T132416456951
   50      -1.9113      0.00        0.00    0.032875     0.000     0.000    58.137    25.935    0b1111    20190613T132417417034
   40      -1.5275      0.00        0.00    0.027188     0.000     0.000    56.184    25.904    0b1111    20190613T132418372642
   30      -1.1450      0.00        0.00    0.021563     0.000     0.000    53.101    25.935    0b1111    20190613T132419328515
   20      -0.7613      0.00        0.00    0.015937     0.000     0.000    47.765    25.904    0b1111    20190613T132420288364
   10      -0.3788      0.00        0.00    0.010250     0.000     0.000    36.951    25.935    0b1111    20190613T132421246234
    0      -0.0000      0.00        0.00    0.004619     0.019     0.063    -0.000    25.935    0b1111    20190613T132422201851
