Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.24686     4.36167     23.96956      29.07419     28.72543    0b1111111111111111    20190409T180231133802
 2.24677     4.36000     23.96956      29.07419     28.75713    0b1111111111111111    20190409T180231552027
 2.24681     4.36167     24.00127      29.07419     28.75713    0b1111111111111111    20190409T180231970836
 2.24686     4.36167     24.00127      29.07419     28.75713    0b1111111111111111    20190409T180232389765
 2.24686     4.36333     24.00127      29.10590     28.75713    0b1111111111111111    20190409T180232809852
 2.24686     4.36250     24.00127      29.07419     28.75713    0b1111111111111111    20190409T180233228711
 2.24681     4.36083     24.00127      29.07419     28.78884    0b1111111111111111    20190409T180233649540
 2.24686     4.36000     24.00127      29.07419     28.78884    0b1111111111111111    20190409T180234068697
 2.24691     4.36000     24.00127      29.13760     28.78884    0b1111111111111111    20190409T180234486838
 2.24686     4.36417     24.03297      29.10590     28.78884    0b1111111111111111    20190409T180234904846
 2.24691     4.36167     24.06468      29.10590     28.75713    0b1111111111111111    20190409T180235322674
 2.24681     4.36167     24.03297      29.10590     28.78884    0b1111111111111111    20190409T180235740914
 2.24686     4.36167     24.06468      29.10590     28.78884    0b1111111111111111    20190409T180236159770
 2.24691     4.36083     24.06468      29.10590     28.78884    0b1111111111111111    20190409T180236577571
 2.24691     4.36250     24.06468      29.10590     28.78884    0b1111111111111111    20190409T180236996145
 2.24691     4.36333     24.06468      29.10590     28.82055    0b1111111111111111    20190409T180237413899
 2.24691     4.36167     24.09639      29.10590     28.78884    0b1111111111111111    20190409T180237832920
 2.24691     4.36167     24.09639      29.10590     28.78884    0b1111111111111111    20190409T180238251626
 2.24709     4.36250     24.63538      29.10590     28.82055    0b1111111111111111    20190409T180238670762
 2.24733     4.36083     25.74509      29.10590     28.82055    0b1111111111111111    20190409T180239088992
 2.24770     4.36500     26.94990      29.10590     28.82055    0b1111111111111111    20190409T180239507023
 2.24808     4.36417     28.21814      29.13760     28.82055    0b1111111111111111    20190409T180239926518
 2.24845     4.36333     29.39125      29.13760     28.82055    0b1111111111111111    20190409T180240345011
 2.24892     4.36667     30.94483      29.10590     28.82055    0b1111111111111111    20190409T180240763331
 2.24948     4.36583     32.68865      29.13760     28.82055    0b1111111111111111    20190409T180241182579
 2.24981     4.36750     34.02029      29.13760     28.82055    0b1111111111111111    20190409T180241602322
 2.25014     4.36917     35.25682      29.10590     28.82055    0b1111111111111111    20190409T180242021434
 2.25052     4.36833     36.58846      29.13760     28.85225    0b1111111111111111    20190409T180242440297
 2.25084     4.36833     37.92010      29.13760     28.85225    0b1111111111111111    20190409T180242857672
 2.25127     4.37000     38.99810      29.13760     28.85225    0b1111111111111111    20190409T180243276172
 2.25150     4.37000     40.13951      29.13760     28.88396    0b1111111111111111    20190409T180243695170
 2.25183     4.37167     41.12238      29.10590     28.88396    0b1111111111111111    20190409T180244113178
 2.25211     4.37333     42.23209      29.13760     28.88396    0b1111111111111111    20190409T180244533194
 2.25244     4.37167     43.05644      29.13760     28.88396    0b1111111111111111    20190409T180244951137
 2.25267     4.37250     43.81737      29.13760     28.85225    0b1111111111111111    20190409T180245371160
 2.25300     4.37250     44.89537      29.13760     28.88396    0b1111111111111111    20190409T180245789630
 2.25314     4.37167     45.87825      29.16931     28.88396    0b1111111111111111    20190409T180246208916
 2.25338     4.37500     46.76601      29.10590     28.88396    0b1111111111111111    20190409T180246626858
 2.25366     4.37583     47.71718      29.13760     28.88396    0b1111111111111111    20190409T180247046097
 2.25380     4.37667     48.47812      29.13760     28.88396    0b1111111111111111    20190409T180247463960
 2.25403     4.37583     49.30247      29.13760     28.88396    0b1111111111111111    20190409T180247883845
 2.25417     4.37417     50.22194      29.13760     28.91566    0b1111111111111111    20190409T180248303707
 2.25436     4.37500     51.04629      29.13760     28.91566    0b1111111111111111    20190409T180248723334
 2.25455     4.37750     51.74382      29.13760     28.88396    0b1111111111111111    20190409T180249143035
 2.25478     4.37583     52.56817      29.13760     28.91566    0b1111111111111111    20190409T180249562455
 2.25492     4.37583     53.13887      29.13760     28.91566    0b1111111111111111    20190409T180249981939
 2.25506     4.38000     53.86810      29.16931     28.88396    0b1111111111111111    20190409T180250399955
 2.25525     4.37917     54.50222      29.13760     28.91566    0b1111111111111111    20190409T180250819053
 2.25544     4.38000     55.07292      29.13760     28.91566    0b1111111111111111    20190409T180251236400
 2.25558     4.38167     55.64363      29.13760     28.91566    0b1111111111111111    20190409T180251655686
 2.25558     4.38083     56.15092      29.13760     28.91566    0b1111111111111111    20190409T180252075678
 2.25595     4.37917     56.65821      29.16931     28.94737    0b1111111111111111    20190409T180252493547
 2.25600     4.37833     57.26062      29.20101     28.91566    0b1111111111111111    20190409T180252913173
 2.25609     4.37833     57.73621      29.13760     28.91566    0b1111111111111111    20190409T180253332398
 2.25623     4.38167     58.21179      29.16931     28.91566    0b1111111111111111    20190409T180253751918
 2.25637     4.38250     58.71909      29.16931     28.91566    0b1111111111111111    20190409T180254169736
 2.25647     4.38167     59.19467      29.13760     28.94737    0b1111111111111111    20190409T180254588998
 2.25666     4.38167     59.48003      29.16931     28.94737    0b1111111111111111    20190409T180255007479
 2.25661     4.38250     60.01902      29.16931     28.94737    0b1111111111111111    20190409T180255426241
 2.25670     4.38333     60.30438      29.16931     28.94737    0b1111111111111111    20190409T180255844833
 2.25694     4.38333     60.77996      29.16931     28.94737    0b1111111111111111    20190409T180256264710
 2.25713     4.38167     61.09702      29.16931     28.94737    0b1111111111111111    20190409T180256682976
 2.25717     4.38333     61.44578      29.16931     28.94737    0b1111111111111111    20190409T180257100990
 2.25727     4.38333     61.76284      29.16931     28.94737    0b1111111111111111    20190409T180257520127
 2.25736     4.38333     62.11160      29.16931     28.94737    0b1111111111111111    20190409T180257937691
 2.25741     4.38500     62.55549      29.16931     28.94737    0b1111111111111111    20190409T180258355052
 2.25755     4.38250     62.80913      29.13760     28.94737    0b1111111111111111    20190409T180258774153
 2.25778     4.38333     62.90425      29.20101     28.94737    0b1111111111111111    20190409T180259193456
 2.25783     4.38500     63.28472      29.16931     28.97907    0b1111111111111111    20190409T180259612324
 2.25773     4.38500     63.53836      29.16931     28.97907    0b1111111111111111    20190409T180300031273
 2.25792     4.38083     63.79201      29.16931     28.94737    0b1111111111111111    20190409T180300450935
 2.25802     4.38333     64.04566      29.20101     28.97907    0b1111111111111111    20190409T180300869512
 2.25811     4.38583     64.23589      29.16931     28.97907    0b1111111111111111    20190409T180301285674
 2.25811     4.38583     64.39442      29.16931     28.97907    0b1111111111111111    20190409T180301702635
 2.25830     4.38583     64.67977      29.20101     28.94737    0b1111111111111111    20190409T180302120041
 2.25834     4.38500     64.96512      29.20101     28.97907    0b1111111111111111    20190409T180302538369
 2.25839     4.38583     65.37730      29.16931     28.97907    0b1111111111111111    20190409T180302957379
 2.25848     4.38500     65.63094      29.16931     28.94737    0b1111111111111111    20190409T180303375589
 2.25863     4.38417     66.29677      29.16931     28.97907    0b1111111111111111    20190409T180303794880
 2.25867     4.38500     66.93088      29.20101     28.97907    0b1111111111111111    20190409T180304215307
 2.25886     4.38583     67.43817      29.16931     28.97907    0b1111111111111111    20190409T180304633867
 2.25886     4.38750     67.53329      29.20101     28.97907    0b1111111111111111    20190409T180305051132
