Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7750      0.00        0.00    0.068063     0.000     0.000    70.156    24.033    0b1111    20190530T165017909521
  120      -4.7013      0.00        0.00    0.066937     0.000     0.000    70.233    24.065    0b1111    20190530T165018874897
  110      -4.3088      0.00        0.00    0.061125     0.000     0.000    70.491    24.065    0b1111    20190530T165019844524
  100      -3.9163      0.00        0.00    0.055313     0.000     0.000    70.802    24.065    0b1111    20190530T165020811739
   90      -3.5250      0.00        0.00    0.049469     0.031     0.063    71.257    24.065    0b1111    20190530T165021775734
   80      -3.1335      0.50        1.25    0.043638     0.025     0.063    71.808    24.065    0b1111    20190530T165022744337
   70      -2.7413      0.00        0.00    0.037838     0.031     0.063    72.448    24.096    0b1111    20190530T165023711322
   60      -2.3474      0.38        1.25    0.032000     0.000     0.000    73.355    24.096    0b1111    20190530T165024673563
   50      -1.9550      0.00        0.00    0.026188     0.000     0.000    74.654    24.096    0b1111    20190530T165025645856
   40      -1.5627      0.50        1.25    0.020375     0.000     0.000    76.699    24.096    0b1111    20190530T165026617921
   30      -1.1713      0.00        0.00    0.014563     0.000     0.000    80.429    24.096    0b1111    20190530T165027582083
   20      -0.7788      0.00        0.00    0.008812     0.000     0.000    88.369    24.096    0b1111    20190530T165028540459
   10      -0.3875      0.00        0.00    0.003000     0.000     0.000   129.167    24.096    0b1111    20190530T165029499802
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.096    0b1111    20190530T165030461053
