Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7863      0.00        0.00    0.051812     0.000     0.000    92.376    23.589       0b0    20181009T164724606017
  120      -4.5537      0.00        0.00    0.049350     0.031     0.063    92.275    23.589       0b0    20181009T164725658366
  110      -4.1726      0.37        1.25    0.045325     0.025     0.063    92.060    23.621       0b0    20181009T164726711806
  100      -3.7930      0.61        1.25    0.041312     0.000     0.000    91.812    23.621       0b0    20181009T164727763331
   90      -3.4138      0.00        0.00    0.037312     0.000     0.000    91.491    23.589       0b0    20181009T164728814279
   80      -3.0338      0.00        0.00    0.033313     0.000     0.000    91.069    23.589       0b0    20181009T164729866542
   70      -2.6537      0.00        0.00    0.029344     0.031     0.063    90.437    23.589       0b0    20181009T164730919809
   60      -2.2716      0.57        1.25    0.025319     0.019     0.063    89.721    23.589       0b0    20181009T164731973218
   50      -1.8925      0.00        0.00    0.021375     0.000     0.000    88.538    23.589       0b0    20181009T164733023115
   40      -1.5137      0.00        0.00    0.017375     0.000     0.000    87.122    23.589       0b0    20181009T164734074100
   30      -1.1350      0.00        0.00    0.013431     0.019     0.062    84.504    23.589       0b0    20181009T164735124302
   20      -0.7550      0.00        0.00    0.009500     0.000     0.000    79.474    23.589       0b0    20181009T164736176816
   10      -0.3763      0.00        0.00    0.005519     0.029     0.063    68.177    23.589       0b0    20181009T164737227892
    0      -0.0000      0.00        0.00    0.001562     0.000     0.000    -0.000    23.557       0b0    20181009T164738279621
